X,Y,Z,T
0.70368576,0.62043762,0.12788391,60.71875
0.86663437,0.54663085,0.13733292,60.71875
1.02967072,0.47251892,0.15368652,60.71875
1.2008276,0.39634704,0.12644577,60.71875
1.36232758,0.32254028,0.15333176,60.71875
1.53976822,0.24438476,0.10264588,60.71875
0.15419483,0.84254455,0.15205002,60.71875
0.31971932,0.76805114,0.14744187,60.71875
0.48563671,0.69361877,0.13632202,60.71875
0.65589047,0.61773681,0.11156082,60.71875
0.81950855,0.54370117,0.11766434,60.71875
0.97629833,0.47123718,0.16500473,60.71875
1.15010262,0.39433288,0.12443161,60.71875
1.31347466,0.32000732,0.14179611,60.71875
1.48937988,0.24227905,0.09799957,60.71875
0.11344719,0.83671569,0.10360718,60.71875
0.27218819,0.76405334,0.13111878,60.71875
0.44435501,0.68780517,0.09258652,60.71875
0.60923672,0.61349487,0.08998489,60.71875
0.77448845,0.53877258,0.09402466,60.71875
0.9367199,0.46502685,0.10857773,60.71875
1.1065855,0.38893127,0.09354401,60.71875
1.27181053,0.31425476,0.09692383,60.71875
0.05839062,0.84057617,0.13683701,60.75
0.22270298,0.76644897,0.13876343,60.75
0.38714886,0.6924591,0.1352005,60.75
0.55402947,0.61753845,0.12753677,60.75
0.7190609,0.54325866,0.12496948,60.75
0.89089012,0.46685791,0.09721375,60.75
1.05138111,0.39356994,0.12227249,60.75
1.21368694,0.31958007,0.14466858,60.75
1.38226223,0.24401855,0.13332749,60.75
0.01146412,0.83502197,0.13159943,60.75
0.17336655,0.76139831,0.14699173,60.75
0.33937359,0.68704223,0.13341141,60.75
0.49970055,0.61375427,0.15884018,60.75
0.67039013,0.5380249,0.1253891,60.75
0.83895016,0.46247863,0.11244202,60.75
0.99852467,0.38948059,0.13964462,60.75
1.17083359,0.31275939,0.11294937,60.75
1.33247376,0.23908996,0.13306809,60.75
1.5106678,0.16052246,0.08530808,60.75
0.11830998,0.75790405,0.15556717,60.75
0.28218556,0.68406677,0.15272522,60.75
0.45089626,0.60868835,0.13312149,60.75
0.61502743,0.53463745,0.13319016,60.75
0.78353882,0.45910644,0.11979294,60.75
0.94839001,0.38468933,0.1207428,60.75
1.11228752,0.31021118,0.13465881,60.75
1.28441715,0.23365783,0.10546875,60.75
0.06812668,0.75927734,0.14693833,60.78125
0.22636891,0.68653869,0.18299103,60.78125
0.39840603,0.61074829,0.13734055,60.78125
0.56343746,0.53625488,0.13960266,60.78125
0.72592068,0.46258544,0.15048981,60.78125
0.89402294,0.38719177,0.14068222,60.78125
1.05466271,0.31388855,0.16338348,60.78125
1.21811104,0.23957824,0.17950821,60.78125
1.3868103,0.16400146,0.16703415,60.78125
0.01465035,0.75820922,0.15693665,60.78125
0.18265915,0.68354797,0.12991333,60.78125
0.35309315,0.60791015,0.09999085,60.78125
0.51362133,0.53479003,0.11983109,60.78125
0.68258572,0.4593048,0.10303497,60.78125
0.84151363,0.38652038,0.13305283,60.78125
1.00732899,0.31169128,0.13592148,60.78125
1.17878151,0.23550415,0.1081276,60.78125
1.33888245,0.16204834,0.14206314,60.78125
1.51219559,0.0851593,0.11068726,60.78125
0.12790775,0.68002319,0.1194458,60.8125
0.2942915,0.60533142,0.11131287,60.8125
0.45609284,0.53190612,0.12377167,60.8125
0.62242413,0.45706176,0.12003327,60.8125
0.79249668,0.38145446,0.09319687,60.8125
0.95221043,0.30815124,0.12659836,60.8125
1.12104988,0.23266601,0.11049271,60.8125
1.29061699,0.15666198,0.0994606,60.8125
1.45407486,0.08242797,0.11388016,60.8125
0.06495857,0.68060302,0.15910339,60.8125
0.22607803,0.60751342,0.1719017,60.8125
0.39337731,0.53263855,0.15950012,60.8125
0.56134224,0.45774841,0.13957214,60.8125
0.72751999,0.38294982,0.13776779,60.8125
0.88971329,0.30934143,0.15162277,60.8125
1.05466271,0.23474121,0.15903092,60.8125
1.22228813,0.15957641,0.14999008,60.8125
1.38435364,0.0856018,0.17468643,60.8125
0.00357056,0.68249511,0.15068054,60.8125
0.17435551,0.60696411,0.11558151,60.8125
0.33343315,0.53428649,0.14149475,60.8125
0.50358486,0.45864868,0.11585999,60.8125
0.66513157,0.38526916,0.13154221,60.8125
0.83205509,0.31024169,0.12754059,60.8125
0.99169636,0.23727417,0.15441132,60.8125
1.16622067,0.16009521,0.1183548,60.8125
1.32910061,0.0861206,0.13365173,60.8125
1.50430679,0.0085144,0.10051727,60.8125
0.11333656,0.60040283,0.14814758,60.84375
0.28022575,0.52592468,0.13028717,60.84375
0.45147038,0.4500122,0.09924317,60.84375
0.6136303,0.37646484,0.11185837,60.84375
0.78257561,0.30091857,0.09789658,60.84375
0.94706059,0.22663879,0.10256195,60.84375
1.11179924,0.15199279,0.11387253,60.84375
1.2765646,0.0775299,0.11980057,60.84375
1.44159317,0.0027008,0.13224411,60.84375
0.05301857,0.60006713,0.15526199,60.84375
0.22305584,0.5246582,0.12488556,60.84375
0.38703823,0.45077514,0.12443161,60.84375
0.55017471,0.37677001,0.13692856,60.84375
0.71760464,0.3019104,0.12216187,60.84375
0.88300038,0.22721862,0.12623978,60.84375
1.04394531,0.15385437,0.14756012,60.84375
1.21214104,0.07829284,0.14166641,60.84375
1.37547112,0.00416564,0.15475083,60.84375
0.16079807,0.52307128,0.12022781,60.84375
0.33071613,0.4475708,0.0935936,60.84375
0.49155712,0.37434387,0.11199951,60.84375
0.65754509,0.2995758,0.11128235,60.84375
0.81800938,0.22636413,0.13370514,60.84375
0.99509049,0.1486206,0.08222199,60.84375
1.1522522,0.07614135,0.12381363,60.84375
1.32223892,0,0.1119957,60.84375
0.10680103,0.51400756,0.11420822,60.875
0.27204132,0.43957519,0.11323166,60.875
0.44155216,0.36431884,0.08452988,60.875
0.60654926,0.2897644,0.08913422,60.875
0.76903725,0.21601867,0.10160065,60.875
0.93808365,0.14030456,0.0897522,60.875
1.10500717,0.06529235,0.08431625,60.875
0.04931069,0.5085144,0.08131027,60.875
0.20496941,0.43630981,0.13304901,60.875
0.37281227,0.361557,0.11161423,60.875
0.5410347,0.2862854,0.09910965,60.875
0.70437145,0.2124176,0.10621262,60.875
0.86933994,0.13780212,0.11350632,60.875
1.0370121,0.0626831,0.10344696,60.875
0.139678,0.43382263,0.13577271,60.90625
0.30184841,0.36016845,0.15088654,60.90625
0.47057343,0.28515625,0.12590027,60.90625
0.63638401,0.21046447,0.12568665,60.90625
0.79865551,0.13682556,0.13908386,60.90625
0.96267605,0.06245422,0.15102005,60.90625
0.08038998,0.42572021,0.1302948,60.90625
0.24287701,0.35194397,0.14455032,60.90625
0.40455151,0.27859497,0.15724564,60.90625
0.57534599,0.20272827,0.13037872,60.90625
0.74965286,0.12606811,0.08358002,60.90625
0.90847492,0.05299377,0.12164307,60.90625
0.02899075,0.41740417,0.09298706,60.90625
0.19012165,0.34423828,0.1071167,60.90625
0.36011601,0.26866149,0.08177185,60.90625
0.526124,0.19418334,0.07424164,60.90625
0.6843214,0.12126159,0.11508179,60.90625
0.85526276,0.04539489,0.08667755,60.90625
0.11378002,0.34436035,0.1513176,60.9375
0.28219223,0.26951599,0.1260376,60.9375
0.44518757,0.19557189,0.13891602,60.9375
0.60989285,0.12141418,0.13759995,60.9375
0.78593159,0.04408264,0.08879089,60.9375
0.05607224,0.33749389,0.10722733,60.9375
0.22486782,0.26223754,0.08764267,60.9375
0.38312912,0.18966674,0.1198349,60.9375
0.55393791,0.11372375,0.09467697,60.9375
0.7195425,0.03916931,0.09350205,60.9375
0.16103935,0.25775146,0.0759697,60.9375
0.32008267,0.18501281,0.1036911,60.9375
0.49276447,0.10870361,0.06694412,60.9375
0.65581894,0.03488159,0.07680512,60.9375
0.08431339,0.25689697,0.10905075,60.96875
0.24813271,0.18275451,0.11689377,60.96875
0.41523171,0.10806274,0.10139084,60.96875
0.57696343,0.03433227,0.12238312,60.96875
0.02530575,0.24876403,0.08800888,60.96875
0.19318962,0.17396545,0.06731415,60.96875
0.36349392,0.09820556,0.04373169,60.96875
0.52070046,0.02577209,0.0839386,60.96875
0.12422657,0.17193603,0.09017182,61
0.29508114,0.09613037,0.06130982,61
0.4561863,0.02281189,0.07979965,61
0.06272507,0.1665039,0.09804154,61
0.22306919,0.09342956,0.11790848,61
0.38822174,0.01889038,0.12010193,61
0.16236305,0.08720397,0.10881424,61
0.33136559,0.01177978,0.09037018,61
0.10443306,0.08448791,0.0542717,61.03125
0.26625061,0.01101684,0.06851959,61.03125
0.03704167,0.08032226,0.09212113,61.03125
0.20761776,0.00482177,0.05771637,61.03125
0.13563728,0.94358825,0.31843948,109.84375
0.06556797,1.17970275,0.2906723,109.90625
0.16847515,1.17755126,0.33336258,109.90625
0.00350857,1.24235534,0.32801437,109.90625
0.04987145,1.29698181,0.32139969,109.9375
0.00214863,1.35597229,0.31644058,109.9375
1.50437164,1.46351623,0.21733856,156.5625
1.46516991,1.4593048,0.23888779,156.59375
1.44353676,1.45616149,0.16276169,156.59375
1.40215683,1.45059204,0.18741608,156.59375
1.19616699,1.50704956,0.19884873,156.625
1.36657715,1.44407653,0.18181229,156.625
1.37779141,1.44244384,0.11899567,156.625
1.53699684,1.38067626,0.17543411,156.625
1.17049694,1.5045166,0.17696762,156.625
1.33402538,1.44242858,0.20071793,156.625
1.50393105,1.37908935,0.19698334,156.625
1.14060021,1.50091552,0.17663956,156.65625
1.30409908,1.43884277,0.19885635,156.65625
1.4723587,1.3757019,0.20425797,156.65625
1.10030556,1.49624633,0.20729447,156.65625
1.26652718,1.43356323,0.22069168,156.65625
1.43255329,1.37117004,0.22900009,156.65625
1.06948757,1.49433898,0.17748261,156.65625
1.23513031,1.43206787,0.18753052,156.65625
1.40037918,1.36950683,0.20799255,156.65625
1.40818501,1.36845397,0.16496277,156.65625
1.0259409,1.49351501,0.18438339,156.6875
1.19241619,1.43113708,0.1896286,156.6875
1.36436749,1.36766052,0.17376709,156.6875
1.37601662,1.3661499,0.10919571,156.6875
1.52749062,1.30557251,0.20105362,156.6875
0.98785782,1.48745727,0.17650604,156.6875
1.15245533,1.42527771,0.19232941,156.6875
1.32187176,1.36216735,0.18874741,156.6875
1.48540688,1.30001831,0.21255112,156.6875
0.95388031,1.49075317,0.17040253,156.6875
1.12085629,1.42834472,0.17137909,156.6875
1.28819466,1.36544799,0.17971039,156.6875
1.45322895,1.3031311,0.19444656,156.6875
0.90519047,1.49621582,0.20838165,156.71875
1.07531548,1.43312072,0.19841766,156.71875
1.24087334,1.37080383,0.20847321,156.71875
1.40752697,1.30793762,0.22145081,156.71875
1.41571236,1.30696105,0.17681122,156.71875
0.87088204,1.49600219,0.1416359,156.71875
1.03340244,1.43395996,0.16979981,156.71875
1.19938946,1.37121582,0.18561554,156.71875
1.36820221,1.30844116,0.17938233,156.71875
1.53754807,1.24516296,0.17978668,156.71875
0.81888294,1.50415039,0.16813278,156.75
0.98439884,1.44184875,0.17721939,156.75
1.15208817,1.37893676,0.18255997,156.75
1.32114029,1.3161621,0.17411041,156.75
1.48564339,1.25338745,0.20107651,156.75
0.78037262,1.50871276,0.15343857,156.75
0.94529343,1.44647216,0.16614533,156.75
1.11420441,1.38340759,0.16522598,156.75
1.28195477,1.32072448,0.16529846,156.75
1.2906065,1.31983947,0.11723328,156.75
1.44341087,1.25831604,0.2079277,156.75
0.73228836,1.50944519,0.16272354,156.75
0.8989296,1.44708251,0.16543198,156.75
1.06350422,1.38444519,0.18906021,156.75
1.23153019,1.32185363,0.18572617,156.75
1.40386486,1.25833129,0.16868591,156.75
0.84438706,1.45610046,0.18019867,156.78125
1.00411701,1.39425659,0.22320938,156.78125
1.17818356,1.33076477,0.19309616,156.78125
1.34205246,1.26847839,0.21426392,156.78125
1.51366615,1.20498657,0.20210648,156.78125
1.52269745,1.20404052,0.15427017,156.78125
0.7943697,1.46351623,0.19168854,156.78125
0.96526432,1.40039062,0.17688751,156.78125
1.13058567,1.33798217,0.18862915,156.78125
1.29616737,1.27513122,0.2072525,156.78125
1.46896553,1.2118988,0.18070221,156.78125
0.74564839,1.46434021,0.16433716,156.78125
0.91485119,1.40132141,0.15914154,156.78125
1.08290196,1.33868408,0.15493775,156.78125
1.24777031,1.27584838,0.17755509,156.78125
1.41484165,1.21315002,0.1815033,156.78125
0.69489956,1.46783447,0.16936112,156.8125
0.86188984,1.40499877,0.17749405,156.8125
1.02985764,1.34248352,0.17284775,156.8125
1.19554615,1.27964782,0.19045639,156.8125
1.3607235,1.21713256,0.205513,156.8125
1.53593063,1.15327453,0.17516708,156.8125
0.64164353,1.4727478,0.19482803,156.8125
0.80886746,1.4104309,0.19177246,156.8125
0.97908306,1.34730529,0.18206406,156.8125
1.14085293,1.28509521,0.21360779,156.8125
1.31233025,1.22167968,0.1998291,156.8125
1.48130036,1.15873718,0.19470596,156.8125
0.58888531,1.46562194,0.19673157,156.84375
0.75625706,1.4032135,0.19237137,156.84375
0.92448902,1.34022522,0.19299698,156.84375
1.09102535,1.27763366,0.19787216,156.84375
1.26359463,1.21414184,0.17776871,156.84375
1.42502499,1.15184021,0.21274567,156.84375
0.53706646,1.46180725,0.16405869,156.84375
0.70587254,1.39888,0.15963364,156.84375
0.87553215,1.33622741,0.14393234,156.84375
1.0379982,1.27345275,0.1802063,156.84375
1.20759106,1.21058654,0.16915894,156.84375
1.37762261,1.1471405,0.16549683,156.84375
1.5437069,1.08432006,0.1776886,156.84375
0.48375893,1.45903015,0.18222427,156.84375
0.6556654,1.39602661,0.1579895,156.84375
0.82006645,1.33366394,0.17335892,156.84375
0.98920345,1.27052307,0.17035675,156.84375
1.16029072,1.2075653,0.15078354,156.84375
1.32534123,1.14445495,0.17519379,156.84375
1.49423599,1.08143615,0.17163468,156.84375
0.2668047,1.5061798,0.18343353,156.875
0.43666363,1.44331359,0.17033768,156.875
0.5997076,1.38111877,0.19134903,156.875
0.76838875,1.31817626,0.18774414,156.875
0.93774796,1.25553894,0.17358399,156.875
1.10158062,1.19262695,0.20241547,156.875
1.27680588,1.12928772,0.16124344,156.875
1.44193649,1.06620788,0.18449402,156.875
0.21285343,1.49450683,0.16841507,156.875
0.37761593,1.43185424,0.18624878,156.875
0.54628945,1.36953735,0.17144394,156.875
0.71280575,1.3066864,0.18132401,156.875
0.88019753,1.24414062,0.17932129,156.875
1.05183029,1.18081665,0.16251755,156.875
1.21537209,1.11837768,0.18504715,156.875
1.38606262,1.05488586,0.17763519,156.875
0.15632153,1.48373413,0.17196274,156.875
0.32444954,1.42149353,0.15909195,156.875
0.49021912,1.35870361,0.17252731,156.875
0.66126061,1.29612731,0.14625549,156.875
0.82382202,1.23336792,0.18070221,156.875
0.99526405,1.1705017,0.15687561,156.875
1.16230393,1.10736084,0.16802597,156.875
1.33377838,1.04420471,0.14903641,156.875
1.4996891,0.98095703,0.16970825,156.875
0.09734631,1.47204589,0.16820526,156.90625
0.26243973,1.40940856,0.18383789,156.90625
0.4287653,1.34715271,0.18401718,156.90625
0.59501076,1.28436279,0.19433212,156.90625
0.76380062,1.22186279,0.18240357,156.90625
0.93539047,1.15863037,0.16469956,156.90625
1.10095501,1.09603881,0.17604447,156.90625
1.26663685,1.03297424,0.19516754,156.90625
1.43381882,0.9701538,0.1999054,156.90625
0.03760815,1.45858764,0.15642166,156.90625
0.20363236,1.39645385,0.15597534,156.90625
0.37533283,1.33364868,0.12921906,156.90625
0.53979492,1.27127075,0.14378739,156.90625
0.70644951,1.2083435,0.15337753,156.90625
0.88062668,1.14535522,0.11314011,156.90625
1.04338932,1.08242797,0.14910126,156.90625
1.20707035,1.01991272,0.17134476,156.90625
1.2176857,1.01913452,0.11343002,156.90625
1.38259411,0.95594787,0.13936997,156.90625
1.54503441,0.89337158,0.17124939,156.90625
0.13938999,1.38558959,0.21733093,156.9375
0.31050491,1.32331848,0.18429184,156.9375
0.47590065,1.26055908,0.19842529,156.9375
0.65088654,1.19776916,0.14849472,156.9375
0.82296372,1.13441467,0.12844849,156.9375
0.98628235,1.07186889,0.15265656,156.9375
1.14906025,1.00885009,0.1890831,156.9375
1.31921387,0.94578552,0.17670822,156.9375
1.48443031,0.88259887,0.19984436,156.9375
0.09526348,1.3688507,0.17142105,156.9375
0.26068211,1.30659484,0.17623901,156.9375
0.42993832,1.24371337,0.16615677,156.9375
0.59857845,1.18121337,0.15367508,156.9375
0.76196766,1.11839294,0.1822319,156.9375
0.93848515,1.05523681,0.12845993,156.9375
1.09986973,0.99232482,0.17215347,156.9375
1.26438999,0.92962646,0.1911087,156.9375
1.43566513,0.86593627,0.18203354,156.9375
0.03594017,1.35282897,0.19208527,156.9375
0.20428276,1.29066467,0.1760025,156.9375
0.37152004,1.22787475,0.17882919,156.9375
0.54174137,1.16540527,0.15600205,156.9375
0.70382595,1.10261535,0.19348908,156.9375
1.04289436,0.97659301,0.17607117,156.9375
1.21317864,0.91355896,0.1627388,156.9375
1.38133907,0.85014343,0.17080307,156.9375
1.54487801,0.7874298,0.19703293,156.9375
0.15038586,1.27973938,0.16682816,156.96875
0.32042694,1.21739196,0.14174652,156.96875
0.48608685,1.15444946,0.15661621,156.96875
0.66363049,1.09146118,0.09276199,156.96875
0.82416248,1.02856445,0.14123917,156.96875
0.9896183,0.96588134,0.15312195,156.96875
1.16069412,0.90229797,0.14315796,156.96875
1.3272953,0.83937072,0.15155029,156.96875
1.49684906,0.7756958,0.1536293,156.96875
0.0982132,1.26341247,0.15746689,156.96875
0.26749325,1.20101928,0.13777542,156.96875
0.43426895,1.13804626,0.14497376,156.96875
0.60773468,1.07524108,0.10464478,156.96875
0.776721,1.01194763,0.10290909,156.96875
0.94375992,0.9490509,0.10705185,156.96875
1.10432816,0.88607788,0.15600586,156.96875
1.27180767,0.82307434,0.15912247,156.96875
1.44354153,0.7592163,0.14914703,156.96875
0.03989983,1.24383544,0.18431854,156.96875
0.21282196,1.18099975,0.14779663,156.96875
0.3743887,1.1186676,0.17835617,156.96875
0.54756928,1.05551147,0.14577866,156.96875
0.70968914,0.99301147,0.17561722,156.96875
1.05877972,0.86604309,0.10368347,156.96875
1.21710205,0.80323791,0.16490936,156.96875
1.38306999,0.74026489,0.17737579,156.96875
0.15731621,1.16516113,0.14382553,157
0.32669544,1.10215759,0.1345253,157
0.49303055,1.03962707,0.13747406,157
0.57529926,0.98016357,0.65048981,157
0.58558846,0.97972106,0.58916855,157
0.73660755,0.91862487,0.66909409,157
0.99692059,0.85038757,0.14258957,157
1.16663647,0.78729248,0.13263703,157
1.3331089,0.72387695,0.15042877,157
1.4988327,0.66090393,0.16545487,157
0.10517311,1.14430236,0.15384674,157
0.27530575,1.08126831,0.13806152,157
0.44015789,1.01870727,0.14949417,157
0.67778492,0.8976593,0.71916962,157
0.68520451,0.89727783,0.67605972,157
0.94856548,0.82893371,0.12791824,157
1.11527538,0.76593017,0.13471222,157
1.28298473,0.7023468,0.14533234,157
1.44993687,0.63919067,0.15319443,157
0.05388737,1.11585998,0.13278198,157.03125
0.22008324,1.05285644,0.14268875,157.03125
0.38803005,0.99024963,0.13373566,157.03125
0.55643559,0.92701721,0.13288117,157.03125
0.62117195,0.86946105,0.73273468,157.03125
0.62795258,0.86912536,0.69301605,157.03125
0.89800358,0.80050659,0.100914,157.03125
1.06185436,0.73768615,0.12430954,157.03125
1.22883701,0.67424011,0.13775253,157.03125
1.3920393,0.61145019,0.16479492,157.03125
0.16158009,1.03082275,0.15290451,157.03125
0.32732201,0.96832275,0.15654373,157.03125
0.49785519,0.90504455,0.14179611,157.03125
0.57756806,0.84660339,0.65727234,157.03125
0.58738995,0.84611511,0.59921265,157.03125
0.83618641,0.77871704,0.12638474,157.03125
1.00264645,0.71574401,0.13384247,157.03125
1.17166042,0.6520996,0.13595963,157.03125
1.34130859,0.58871459,0.12918091,157.03125
1.50925636,0.52496337,0.14068604,157.03125
0.10751724,1.01156616,0.15543747,157.03125
0.27550125,0.94847106,0.15417099,157.03125
0.44262791,0.88578796,0.15137863,157.03125
0.6086731,0.82260131,0.1651001,157.03125
0.68600083,0.76489257,0.68399429,157.03125
0.84795094,0.70274353,0.70668793,157.03125
0.85980892,0.70193481,0.6404686,157.03125
1.11199093,0.63311767,0.16947556,157.03125
1.27941227,0.5695343,0.18095017,157.03125
1.44949341,0.50604248,0.17261505,157.03125
0.05235958,0.98609924,0.12667465,157.0625
0.21560288,0.92317199,0.15565109,157.0625
0.37982655,0.86068725,0.16958618,157.0625
0.55067539,0.79739379,0.15283203,157.0625
0.62915135,0.73965454,0.66846085,157.0625
0.78541947,0.67796325,0.72245407,157.0625
0.7927742,0.67747497,0.68100357,157.0625
1.05075932,0.60842895,0.1716423,157.0625
1.22426987,0.54437255,0.15073776,157.0625
1.38808155,0.48149108,0.17480087,157.0625
0.15665817,0.90161132,0.16130829,157.0625
0.32311916,0.83895874,0.16166687,157.0625
0.49023438,0.77577209,0.16726685,157.0625
0.65996456,0.71279907,0.15093994,157.0625
0.73136711,0.65571594,0.70367813,157.0625
0.99338818,0.58645629,0.16738129,157.0625
1.16132355,0.52285766,0.1750412,157.0625
1.33429909,0.45909118,0.15083695,157.0625
1.5039177,0.3951416,0.15330505,157.0625
0.10064221,0.8844757,0.13088989,157.0625
0.26834297,0.82131958,0.13160706,157.0625
0.43351841,0.75859069,0.1417656,157.0625
0.60441685,0.69508361,0.1268692,157.0625
0.77459812,0.63189697,0.11091614,157.0625
0.94285107,0.56826782,0.11637497,157.0625
1.10938454,0.50511169,0.125,157.0625
1.28097057,0.44104003,0.1155014,157.0625
1.4497776,0.37745666,0.11628723,157.0625
0.04523182,0.86436462,0.11518479,157.09375
0.20965004,0.80134582,0.1377182,157.09375
0.380373,0.73849487,0.11388016,157.09375
0.54962444,0.67512512,0.109375,157.09375
0.71579361,0.61225891,0.11709976,157.09375
0.88293934,0.54884338,0.12817383,157.09375
1.05133915,0.48565673,0.12620163,157.09375
1.2174654,0.42218017,0.14544678,157.09375
1.39055157,0.35838317,0.122509,157.09375
0.15490723,0.77757263,0.15434647,157.09375
0.32448101,0.71438598,0.14330292,157.09375
0.49161148,0.65161132,0.14171219,157.09375
0.65968895,0.58827209,0.14405441,157.09375
0.826231,0.5253601,0.14915085,157.09375
0.99398422,0.46186828,0.15673828,157.09375
1.15996647,0.39886474,0.16732407,157.09375
1.33202553,0.33480834,0.15540314,157.09375
1.50605393,0.27078247,0.12919617,157.09375
0.09244156,0.7587738,0.16447067,157.125
0.26062775,0.69561767,0.16217041,157.125
0.42943001,0.63278198,0.14962387,157.125
0.59905338,0.56930542,0.1432724,157.125
0.76682663,0.5062561,0.14190674,157.125
0.93767071,0.44247436,0.13269806,157.125
1.10074329,0.37963867,0.16014099,157.125
1.27180195,0.31561279,0.15384674,157.125
1.44397736,0.25177001,0.13660431,157.125
0.03077507,0.73582458,0.16083527,157.125
0.20121861,0.67260742,0.14312363,157.125
0.36776829,0.60984802,0.14403916,157.125
0.53161621,0.54672241,0.17077637,157.125
0.70321465,0.48348999,0.14528656,157.125
0.86705685,0.4202423,0.17427063,157.125
1.03632546,0.35690307,0.16704941,157.125
1.20567894,0.29310607,0.16776276,157.125
1.37963486,0.22911071,0.14003372,157.125
0.14576912,0.64302063,0.14248276,157.125
0.31222916,0.58035278,0.14345169,157.125
0.47964001,0.51708984,0.14880753,157.125
0.64878559,0.45402526,0.13817215,157.125
0.81963921,0.39033508,0.1272049,157.125
0.97869492,0.32788085,0.17653275,157.125
1.1473341,0.26423645,0.18052673,157.125
1.32332802,0.20011901,0.14119339,157.125
1.49075127,0.13636779,0.15576553,157.125
0.09220696,0.62074279,0.12377548,157.15625
0.25980282,0.55754089,0.12633896,157.15625
0.42596626,0.49479675,0.13077164,157.15625
0.59787846,0.43113708,0.11138153,157.15625
0.76420784,0.36817932,0.11853409,157.15625
0.93534756,0.30430603,0.10871887,157.15625
1.10315418,0.24099731,0.11198425,157.15625
1.26948738,0.1773529,0.13189316,157.15625
1.44435215,0.11314392,0.10229874,157.15625
0.03361607,0.59442138,0.10969544,157.15625
0.20586872,0.53086853,0.08358383,157.15625
0.36554146,0.46829223,0.12860108,157.15625
0.53651047,0.40455627,0.11500549,157.15625
0.7038126,0.3414154,0.11642838,157.15625
0.87580395,0.277359,0.10161972,157.15625
1.04178047,0.2141571,0.11357117,157.15625
1.21323013,0.14988708,0.10671997,157.15625
1.38185215,0.08619689,0.10907364,157.15625
0.14396954,0.49656677,0.13125992,157.15625
0.31441021,0.43313598,0.11630631,157.15625
0.47874546,0.37030029,0.13389969,157.15625
0.64581967,0.30680847,0.14419174,157.15625
0.81306553,0.24368286,0.14642334,157.15625
0.98176766,0.17994689,0.14966965,157.15625
1.15520668,0.11599731,0.12313461,157.15625
1.32086754,0.05239868,0.14561081,157.15625
0.09232807,0.46713256,0.11347199,157.1875
0.25658608,0.40451049,0.12916565,157.1875
0.43082237,0.34078979,0.0936203,157.1875
0.59621334,0.27792358,0.10565567,157.1875
0.76330376,0.2144165,0.11782074,157.1875
0.93339348,0.15100097,0.10629273,157.1875
1.10172367,0.08724975,0.11424255,157.1875
1.27894688,0.02279663,0.07108307,157.1875
0.04097843,0.43687439,0.10637665,157.1875
0.20282269,0.37426757,0.13770676,157.1875
0.3727274,0.31071472,0.12826157,157.1875
0.54004383,0.24768066,0.12778854,157.1875
0.70977593,0.18392944,0.12330628,157.1875
0.88000107,0.12039184,0.11112595,157.1875
1.0511303,0.05625915,0.10413361,157.1875
0.15347004,0.34260559,0.0946579,157.21875
0.31976986,0.27934265,0.10731888,157.21875
0.48723412,0.21632385,0.10617066,157.21875
0.65487671,0.15281677,0.11370468,157.21875
0.826581,0.08923339,0.09241104,157.21875
0.99100971,0.02586364,0.12096787,157.21875
0.09897804,0.31234741,0.10312653,157.21875
0.26739216,0.24885559,0.103302,157.21875
0.43329525,0.18592834,0.1110878,157.21875
0.60468483,0.12205505,0.09653854,157.21875
0.77060509,0.0589447,0.10732651,157.21875
0.03646755,0.28193664,0.11933518,157.21875
0.20300198,0.21908569,0.12091065,157.21875
0.37074471,0.15563964,0.12539673,157.21875
0.53819656,0.09257507,0.12479782,157.21875
0.70307636,0.02926635,0.14823151,157.21875
0.14727593,0.18174743,0.10103226,157.25
0.31380367,0.11880493,0.10506821,157.25
0.48569584,0.05491638,0.08719254,157.25
0.1014204,0.1498413,0.08495712,157.25
0.26700783,0.08659362,0.10201264,157.25
0.4370594,0.02330017,0.0857544,157.25
0.04470062,0.12037658,0.0799675,157.25
0.21568108,0.05702209,0.0560379,157.25
0.15584183,0.01800537,0.05968094,157.28125
0.04993725,0.00860595,0.21676254,218.3125
0.04653263,0.01013183,0.24346161,218.3125
0.0229826,0.04910278,0.21445084,218.3125
0.01963234,0.0506134,0.24100494,218.3125
0.15222836,0.02494812,0.26192474,218.3125
0.15201855,0.02505493,0.26353073,218.3125
0.27658463,0.00384521,0.30335999,218.34375
0.28171826,0.00151062,0.26512528,218.34375
0.12400818,0.06794738,0.2325325,218.34375
0.12014961,0.06970214,0.26248932,218.34375
0.25916767,0.04011535,0.19826508,218.34375
0.25475884,0.04211425,0.23146439,218.34375
0.0903883,0.11151123,0.23794174,218.34375
0.09101486,0.11122131,0.23302078,218.34375
0.3786211,0.02085876,0.25751877,218.34375
0.21934891,0.08798217,0.23526001,218.34375
0.22436714,0.0856781,0.19701004,218.34375
0.05475617,0.15748596,0.24423599,218.34375
0.06042671,0.1548767,0.19912338,218.34375
0.50464916,0.00125122,0.27551651,218.375
0.50579834,0.00073242,0.26734543,218.375
0.34409714,0.06895446,0.26335144,218.375
0.1803999,0.13804626,0.26521301,218.375
0.18514633,0.13586425,0.22858048,218.375
0.02355862,0.20402526,0.22680283,218.375
0.01983738,0.20574951,0.25678253,218.375
0.46979618,0.04640197,0.25442505,218.375
0.30380631,0.11650085,0.26958847,218.375
0.14507675,0.18333435,0.24498367,218.375
