X,Y,Z
2.776694,1.517202,0.077015
2.772727,1.514839,0.053633
3.183722,1.732675999,0.061817
3.18091,1.730949,0.043372
3.042465,1.674405,0.086546
3.038756,1.672153,0.06311
2.898467,1.614432,0.092721
2.896267,1.613112,0.079323
2.748256,1.5509,0.066744
2.747956,1.550722,0.064979
3.148718,1.760543,0.055118
3.145894,1.758812,0.036675
3.006106,1.701473,0.072625
3.002663,1.699387,0.05096
2.859693,1.640075,0.065402
2.855568,1.637604,0.040377
2.706827,1.574985,0.024864
2.706275,1.574657,0.021629
3.111071,1.787149,0.047751
2.968272,1.727856,0.061163
2.966931,1.727045,0.052765
2.821975,1.666596999,0.057692
2.821707,1.666437,0.056072
2.678682,1.607117,0.071772
2.526628,1.542574,0.038864
3.522398,2.000631,0.049983
3.521711,2.000194,0.044952
3.09144,1.820998,0.066963
3.089099,1.819568,0.051769
2.945422,1.759853,0.063263
2.94356,1.758727999,0.051622
2.800285,1.699202999,0.063851
2.795575,1.696389,0.035445
2.653051,1.637441,0.056557
2.651057,1.636262,0.044943
2.358858,1.514257,0.049561
3.476062,2.021156,0.061929
3.472598,2.018959,0.036779
3.040085,1.838433,0.051203
3.039558,1.838111999,0.047812
2.899439,1.780458,0.080402
2.897302,1.77917,0.067144
2.750492,1.717573999,0.061143
2.747123,1.715563999,0.040985
2.605959,1.657343999,0.068273
2.60423,1.656323,0.05828
2.460591,1.596758,0.075185
3.132088,1.915453,0.036775
2.991793,1.857699,0.068358
2.987588,1.85514,0.041525
2.84461,1.795741,0.055605
2.839702,1.792787,0.025414
2.696411,1.733348,0.042507
2.695271,1.732669,0.035741
3.095881,1.933533,0.057495
3.093597,1.932124,0.042443
2.990774,1.897267,0.313019
2.954395,1.875086999,0.082181
2.805319,1.811981,0.057658
2.804236,1.811327999,0.051032
2.665391,1.754511,0.093095
2.663125,1.753159,0.079713
2.515546,1.691118,0.069757
2.511452,1.6887,0.046402
3.100472,1.975610999,0.344927
3.058842,1.949867,0.072124
2.953519,1.913449,0.323903
2.911129,1.887546,0.056417
2.764375,1.825817,0.046957
2.762729,1.824823,0.036947
2.655342,1.786797999,0.264307
2.616141,1.763362,0.034055
2.472774,1.703845,0.050648
3.20349,2.046205,0.328817
3.162694,2.020557,0.05238
3.063551,1.988395,0.353187
3.023735,1.963682,0.093717
2.918532,1.927364999,0.342284
2.872169,1.898930999,0.051279
2.775971,1.86799,0.351612
2.728507,1.83921,0.064329
2.62755,1.805064,0.32552
2.579332,1.776137,0.043723
2.484816,1.745705999,0.337724
2.337218,1.683437,0.321761
3.170631,2.062022,0.364042
3.168395,2.060612,0.348983
3.026643,2.001444,0.355649
3.021751,1.998397,0.32394
2.881666,1.940429999,0.346578
2.838021,1.913571,0.074045
2.738597,1.880586999,0.34933
2.738035,1.880245,0.345947
2.590173,1.817674,0.325842
2.541153,1.788164,0.040729
2.448212,1.75863,0.339265
2.303188,1.697897,0.339834
2.245429,1.663804,0.025534
2.148796,1.631664,0.290353
1.127995,1.205359,0.332392
3.089637,2.04572,0.045082
2.996837,2.017529,0.380487
2.993478,2.01543,0.358812
2.853016,1.957208,0.379387
2.810804,1.931129999,0.11692
2.71142,1.898204,0.390351
2.710047,1.897365999,0.382112
2.562468,1.834869,0.362247
2.51377,1.805441,0.080126
2.417834,1.774181,0.360387
2.366404,1.743416,0.072307
2.271207,1.712463,0.352459
2.133417,1.655924,0.390674
3.051098,2.055391,0.058009
3.048573,2.053786,0.041184
2.950997,2.022856,0.348226
2.908224,1.995998,0.073879
2.770501,1.939731,0.119484
2.769429,1.939067,0.112859
2.662811,1.901924,0.345351
2.620268,1.87583,0.091641
2.475172,1.815088999,0.094751
2.473158,1.813867,0.083147
2.328123,1.753322,0.091485
2.327227,1.752784,0.086497
2.221196,1.715411,0.304238
2.176499,1.688822,0.063207
3.029635,2.069371,0.057602
3.027618,2.068078999,0.044173
2.928036,2.035957,0.333879
2.890704,2.012353,0.09464
2.743184,1.950049,0.081008
2.741562,1.949037,0.070995
2.598829,1.889719999,0.086862
2.596583,1.888334,0.07348
2.455441,1.830095,0.101704
2.454012,1.829222,0.093479
2.313382,1.771227,0.122563
2.309482,1.768869,0.100851
2.159526,1.705426,0.083709
2.157976,1.704498,0.075359
3.005992,2.083352,0.058137
3.003972,2.082049,0.044709
2.865209,2.025283,0.086658
2.864679,2.024945999,0.083267
2.723097,1.966276,0.103947
2.721736,1.965421,0.095556
2.574655,1.903439,0.086536
2.571862,1.901704,0.069921
2.430497,1.843272,0.094923
2.429628,1.842738,0.08993
2.28386,1.781776,0.094764
2.283253,1.781407,0.091391
2.140306,1.722068,0.109233
2.138128,1.720757,0.097514
1.986935,1.656622,0.075916
2.982186,2.096830999,0.069864
2.98094,2.096022,0.061602
2.836625,2.035718,0.067669
2.834778,2.034535,0.055878
2.691745,1.975018,0.069191
2.688755,1.973127,0.050792
2.544267,1.912886,0.060811
2.54288,1.91202,0.052578
2.399275,1.85226,0.065819
2.396356,1.850457,0.049079
2.253275,1.79119,0.070192
2.251477,1.79009,0.06022
2.10448,1.728405,0.058931
2.952008,2.110048,0.07252
2.950735,2.109218,0.064111
2.808583,2.050183,0.08127
2.804113,2.047308,0.052833
2.660908,1.987738,0.067369
2.659276,1.986702,0.057361
2.519849,1.929457,0.092925
2.5159,1.926978,0.069553
2.370851,1.866363,0.076372
2.367051,1.864004,0.054643
2.221556,1.803100999,0.058569
2.218243,1.801066,0.040239
2.07602,1.742321,0.066531
2.075418,1.741955,0.06331
3.071569,2.184983,0.046996
3.070365,2.184181999,0.038727
2.928877,2.12558,0.060168
2.926844,2.124247,0.046747
2.786489,2.066498999,0.078801
2.784913,2.065479,0.068783
2.642589,2.006395,0.086548
2.639322,2.004308,0.066534
2.496765,1.945244,0.087599
2.49311,1.942937,0.065992
2.352403,1.884947,0.095402
2.352403,1.884947,0.095402
2.200584,1.820203,0.066333
2.199682,1.819646,0.061348
2.053487,1.758413,0.064491
2.052256,1.757661,0.057902
1.90346,1.694978,0.051018
3.047945,2.196769,0.049613
3.046976,2.19612,0.04297
2.9066,2.138381,0.074605
2.905078,2.137376,0.064576
2.759628,2.076267,0.062182
2.75726,2.074725,0.047157
2.614572,2.015566,0.066453
2.611299,2.013462,0.046442
2.47047,1.955432,0.0753
2.467357,1.953455999,0.05693
2.3228,1.89322,0.068217
2.320484,1.891766,0.055007
2.180665,1.834462,0.092143
2.179442,1.833703,0.085399
2.029848,1.770436,0.071552
2.024256,1.766999,0.041686
1.877981,1.70584,0.047448
3.173286,2.271062,0.047008
3.173058,2.270905999,0.045381
3.030961,2.211971,0.063078
3.028267,2.210154,0.044626
2.89072,2.154188,0.090791
2.889444,2.15334,0.082387
2.742192,2.091057,0.068245
2.739289,2.089153,0.049833
2.601135,2.032811,0.092728
2.598127,2.030863999,0.074336
2.452654,1.969957,0.077125
2.450114,1.968332999,0.062136
2.306462,1.908528999,0.074031
2.303528,1.906675,0.0573
2.160934,1.847689,0.079232
2.159419,1.846741999,0.070876
2.01427,1.786166999,0.07895
2.011803,1.784641,0.065775
1.86721,1.724526,0.079892
3.151736,2.282019,0.055207
3.151031,2.281532,0.050183
3.00888,2.222516,0.066306
3.006916,2.221181,0.052873
2.864087,2.161848,0.068117
2.861553,2.16015,0.051455
2.720111,2.101697,0.074529
2.717995,2.100298,0.061128
2.573582,2.040039,0.069509
2.572763,2.039505,0.064507
2.427695,1.97878,0.067909
2.425725,1.977512,0.056302
2.286476,1.920662,0.097346
2.281784,1.917677,0.070638
2.135068,1.856035,0.068116
2.133871,1.855281,0.061519
1.984267,1.792047,0.049033
1.98177,1.790492,0.035714
3.006975,2.242136,0.084544
3.00577,2.241309,0.076278
2.863072,2.181966,0.090248
2.861039,2.180591,0.076832
2.718977,2.121629,0.093766
2.718444,2.121273,0.090378
2.570087,2.058339,0.073077
2.56927,2.057801,0.068075
2.43081,2.001337,0.110375
2.426583,1.998592,0.085396
2.284668,1.939952,0.109004
2.283203,1.939011,0.100638
2.138438,1.878537,0.107861
2.134511,1.876045,0.086169
1.990498,1.816219999,0.101977
1.989869,1.815824999,0.098609
1.844069,1.754817,0.103283
3.00658,2.261717,0.087163
3.005852,2.261212,0.082144
2.863439,2.201969,0.096153
2.863194,2.201801999,0.09453
2.715816,2.139334,0.079809
2.714523,2.138464,0.07156
2.570541,2.078283,0.078542
2.568914,2.077203,0.068538
2.427929,2.019224,0.099288
2.424289,2.016838,0.077689
2.28399,1.959168,0.108959
2.280508,1.956914,0.089
2.135457,1.896335999,0.097295
2.133077,1.894813,0.084104
1.990711,1.83591,0.106191
1.988229,1.834339,0.092871
1.845923,1.77562,0.118977
1.8421,1.773225,0.099095
1.694922,1.711422999,0.099058
3.14214,2.338299,0.070905
3.140746,2.337307,0.060857
2.99606,2.276616,0.062173
2.994608,2.275601,0.052135
2.848629,2.213967,0.043593
2.848118,2.213616,0.040201
2.708772,2.156678,0.078836
2.703291,2.152957,0.04378
2.562218,2.094773999,0.0696
2.559522,2.092968999,0.052977
2.416208,2.03346,0.069281
2.412576,2.031061,0.047681
2.271021,1.972703,0.074171
2.270152,1.972136,0.069182
2.123901,1.910819,0.07132
2.123004,1.910240999,0.066336
1.976241,1.848635999,0.066667
1.974091,1.847265,0.055104
1.821809,1.782327,0.030366
3.1463,2.360411,0.079827
3.145158,2.35959,0.071551
2.997955,2.29688,0.049911
2.996045,2.29553,0.036624
2.855958,2.238089,0.070247
2.852935,2.235986,0.050045
2.710985,2.177159999,0.06906
2.708901,2.175731,0.055657
2.564748,2.115542999,0.064081
2.561518,2.11336,0.044071
2.420958,2.055543,0.073396
2.419286,2.054429,0.063403
2.273432,1.993275,0.065758
2.27056,1.991384,0.049174
2.12726,1.931892,0.065804
2.122193,1.928595,0.037514
1.982718,1.871729,0.07881
1.981797,1.871135999,0.073833
1.829714,1.806164999,0.047122
1.827173,1.804548,0.033817
3.007877,2.324757,0.104197
3.006442,2.323732,0.094158
2.861307,2.262682999,0.091346
2.859814,2.261635,0.081318
2.712641,2.199136,0.064388
2.711866,2.1986,0.05938
2.571357,2.140927,0.090679
2.568404,2.138913,0.072287
2.42643,2.080171,0.092846
2.422833,2.077752,0.071242
2.280044,2.018623,0.090967
2.277159,2.016708,0.074234
2.134413,1.957566,0.093245
2.133237,1.956795,0.086649
1.989661,1.89727,0.104841
1.986909,1.895486,0.089907
1.842164,1.835157,0.100644
1.837741,1.832322,0.077395
1.694152,1.772911,0.098467
1.69123,1.771058,0.083574
3.011578,2.344161999,0.085187
3.011347,2.343995,0.083562
2.864975,2.281894,0.069209
2.863971,2.281181999,0.062423
2.72129,2.221942,0.078658
2.719251,2.220517,0.065399
2.578356,2.162419,0.090745
2.575702,2.16059,0.074116
2.432834,2.101284999,0.09065
2.429793,2.099219,0.072278
2.288288,2.040814999,0.096487
2.285143,2.038707,0.078138
2.142261,1.979517,0.097527
2.141065,1.978725,0.090783
1.997475,1.919031,0.105357
1.993504,1.916433,0.083686
1.85164,1.858045,0.111812
1.8463,1.85459,0.083589
1.705986,1.797142,0.118434
1.702452,1.79488,0.100327
3.010263,2.36453,0.065871
3.008614,2.363329,0.054206
2.866735,2.304594,0.075164
2.865258,2.303536,0.065134
2.722202,2.243856,0.075754
2.719902,2.242234,0.060726
2.57726,2.183058,0.078909
2.575389,2.181758,0.067136
2.432881,2.122586,0.084131
2.430943,2.121258,0.072372
2.289742,2.06315,0.101164
2.286308,2.060829,0.081052
2.142433,2.000880999,0.093429
2.138911,1.998531,0.073487
1.99386,1.938008999,0.084057
1.992951,1.937409,0.079078
1.844166,1.874386,0.068289
1.843532,1.873972,0.064926
1.70469,1.817567,0.110049
3.014763,2.386264,0.069775
3.013124,2.385057,0.058109
2.870912,2.32593,0.073276
2.869207,2.324696,0.061624
2.724793,2.264179,0.066348
2.722752,2.262726,0.052938
2.580001,2.203374,0.068164
2.578676,2.202444,0.059776
2.435553,2.142961999,0.075589
2.432251,2.140679,0.055449
2.288624,2.080809,0.067319
2.285782,2.078869999,0.050581
2.147576,2.022853,0.097868
2.144638,2.020874999,0.081151
2.002444,1.962112,0.104396
1.99941,1.960095,0.087699
1.851773,1.897867,0.084488
1.848974,1.896027,0.06957
1.703593,1.835317,0.079176
1.701019,1.833645,0.065885
3.009327,2.404015,0.051256
3.007695,2.402802,0.039591
2.865871,2.344103,0.061157
2.865377,2.343742,0.057763
2.721085,2.283173,0.060903
2.72008,2.28245,0.054273
2.575545,2.221934,0.060854
2.57369,2.220622,0.04908
2.433841,2.163319,0.08317
2.431655,2.161795,0.069793
2.287782,2.101837,0.082584
2.285246,2.100094,0.067608
2.143908,2.041819,0.094064
2.139257,2.038663,0.067521
1.996545,1.979654999,0.090535
1.993229,1.977433,0.072227
1.848713,1.917162,0.084121
1.845594,1.915097,0.067448
1.702017,1.855642,0.088652
3.007715,2.42645,0.061377
3.006789,2.425756,0.054733
2.866461,2.367994,0.082785
2.86524,2.367095,0.074375
2.721421,2.306903,0.081465
2.718394,2.304711,0.061425
2.576487,2.245907,0.081241
2.574409,2.244425,0.067994
2.430498,2.184332,0.078096
2.428057,2.182618,0.063101
2.286112,2.123893,0.085008
2.283016,2.121749,0.066654
2.142018,2.0638,0.096783
2.139125,2.061822,0.080213
1.99525,2.00187,0.093062
1.993134,2.000442,0.081345
1.848898,1.940463,0.096932
1.845488,1.93819,0.078648
2.874377,2.391505999,0.059807
2.872443,2.390067,0.046381
2.733559,2.333585,0.088619
2.732808,2.333036,0.083608
2.591736,2.274807,0.108124
2.589671,2.273322,0.094875
2.445297,2.212888,0.101894
2.443418,2.211557,0.090278
2.30326,2.154034,0.121703
2.301857,2.153054,0.113332
2.155476,2.091388999,0.11207
2.15316,2.089792999,0.098722
2.012113,2.03174,0.126799
2.008539,2.029306999,0.106877
1.866095,1.970485,0.131062
1.863627,1.968826,0.117749
1.720794,1.909683,0.138575
1.718558,1.908197,0.126886
1.570086,1.845513999,0.122695
1.567783,1.844001,0.111025
3.014668,2.472998,0.041015
2.872702,2.413978999,0.057657
2.871517,2.41309,0.049394
2.726782,2.352202999,0.051153
2.72555,2.351294,0.0429
2.585664,2.293903,0.075467
2.584111,2.292777,0.065457
2.438897,2.23171,0.067726
2.436742,2.230171,0.054346
2.293694,2.170636999,0.069746
2.291732,2.169256,0.057997
2.152564,2.112575999,0.099245
2.149699,2.110586,0.082669
2.00479,2.049889999,0.090067
2.003611,2.049082,0.083474
1.855966,1.986746,0.080578
1.852913,1.984679,0.064047
1.711599,1.926572,0.094226
1.708423,1.924447,0.077571
1.55883,1.860992,0.068394
3.018303,2.496515,0.045557
3.017151,2.495626,0.037137
2.877985,2.438908,0.077406
2.875838,2.437282,0.062356
2.734596,2.378811,0.084282
2.732604,2.377329,0.070869
2.585702,2.314885,0.059676
2.582861,2.312806,0.041274
2.444758,2.256802999,0.087112
2.441553,2.254494,0.067113
2.295855,2.193198999,0.069306
2.293634,2.191622999,0.055942
2.152253,2.133293,0.082061
2.149981,2.131703,0.068858
2.004889,2.070998,0.078044
2.002229,2.069161,0.0631
1.859871,2.010319,0.087119
1.857126,2.008446,0.072196
1.713408,1.948845,0.092324
1.711216,1.947368,0.080782
2.884182,2.464966,0.07027
2.881569,2.462968,0.051823
2.735746,2.401215999,0.046011
2.734768,2.400482,0.039378
2.595617,2.343661,0.077206
2.593313,2.34196,0.062187
2.451564,2.283379,0.086327
2.448119,2.280877,0.064706
2.3068,2.222513,0.089573
2.304883,2.221141,0.077967
2.159943,2.160366,0.084653
2.157659,2.158755,0.071303
2.015609,2.099984,0.094155
2.012081,2.097529,0.074228
1.868857,2.038152,0.094815
1.865805,2.036055,0.078133
1.719804,1.974734,0.082799
1.71823,1.973666,0.07447
1.561535,1.905387999,0.02876
3.034703,2.550299,0.039208
2.894218,2.49244,0.066889
2.894218,2.49244,0.066889
2.7491,2.430966,0.060798
2.748603,2.43059,0.057408
2.604705,2.370277,0.064474
2.603426,2.369325,0.056079
2.459828,2.309220999,0.064809
2.457199,2.307294,0.048186
2.315756,2.248946,0.074143
2.314648,2.248145999,0.067384
2.169836,2.187359,0.072674
2.167567,2.185745,0.059322
2.025582,2.127127,0.084444
2.020015,2.123221,0.052789
1.881174,2.066707,0.093715
1.877556,2.064201,0.07381
1.735351,2.005566,0.100475
1.73225,2.003444999,0.083957
1.586397,1.942263,0.090174
2.901101,2.520515,0.067739
2.898772,2.518701999,0.051059
2.753143,2.457095,0.046919
2.75192,2.45616,0.038514
2.611114,2.398083,0.064421
2.609598,2.396945,0.054405
2.466447,2.337292,0.068543
2.463302,2.334969,0.048536
2.320011,2.27517,0.060933
2.317015,2.272992,0.042567
2.176934,2.215749,0.079121
2.175247,2.214541,0.069141
2.032482,2.155251,0.087315
2.028405,2.152371,0.064011
1.88539,2.093133,0.085346
1.88449,2.092505,0.080369
1.73909,2.031509,0.08661
1.737233,2.030231,0.076669
1.58895,1.967515999,0.072815
2.794817,2.504409,0.066606
2.793381,2.5033,0.056576
2.652311,2.444941999,0.079313
2.650311,2.443425,0.065904
2.509152,2.385193,0.091895
2.508377,2.384614,0.086891
2.365004,2.324619,0.096382
2.362048,2.322449,0.078008
2.221679,2.264898,0.110931
2.218888,2.26288,0.094194
2.078112,2.204904,0.122088
2.074391,2.202250999,0.100533
1.931591,2.143018,0.120408
1.92772,2.140296,0.098732
1.787177,2.082572999,0.12973
1.782887,2.079594,0.106477
1.634093,2.016412999,0.098122
1.632201,2.015116,0.088191
1.484702,1.952828,0.086764
1.484387,1.952614,0.085159
2.827595,2.549567,0.073168
2.826427,2.548657,0.064906
2.684198,2.489492,0.081503
2.682701,2.488346,0.071332
2.539331,2.428253,0.079108
2.538069,2.427304,0.070864
2.394978,2.367643,0.084856
2.3918,2.365290999,0.064857
2.252312,2.308191,0.09942
2.251224,2.307397,0.092811
2.107603,2.247469,0.10596
2.105049,2.245635,0.090996
1.963384,2.187059,0.114577
1.959865,2.184566,0.094652
1.816592,2.125041,0.112863
1.81296,2.122501,0.092964
1.669905,2.063074999,0.111332
1.669575,2.062847,0.109579
1.5206,1.999567,0.101175
1.5206,1.999567,0.101175
2.848171,2.59074,0.05157
2.84677,2.589639,0.041534
2.702755,2.529182999,0.047461
2.702025,2.528621,0.042448
2.557578,2.467836,0.045483
2.555304,2.466113,0.030463
2.414486,2.408276,0.061349
2.411594,2.406119999,0.042961
2.26992,2.347485,0.065273
2.266396,2.3449,0.043677
2.123416,2.2856,0.063739
2.121456,2.284183,0.052146
1.976786,2.223596,0.060921
1.976196,2.223174999,0.05755
1.834379,2.164754,0.085239
1.83287,2.163691999,0.076898
1.686914,2.102319,0.080901
1.685357,2.101238,0.072569
2.880879,2.640609,0.062432
2.879476,2.639498,0.052246
2.737919,2.580859,0.073458
2.736711,2.579921,0.065051
2.594313,2.520512,0.078141
2.593322,2.519755,0.071513
2.450708,2.460423,0.087881
2.449405,2.459445,0.079493
2.306227,2.399634,0.091172
2.303005,2.397255,0.071184
2.160847,2.338393,0.093035
2.158345,2.336573,0.07806
2.014471,2.27645,0.089389
2.011301,2.274177,0.071062
1.870062,2.216109999,0.100892
1.869172,2.21548,0.095913
1.722332,2.153406,0.093551
1.720792,2.15233,0.085217
1.570505,2.088113,0.069385
1.569558,2.08746,0.06442
1.428924,2.029874,0.098712
2.769972,2.630984,0.085592
2.767129,2.628757,0.065527
2.624865,2.569558,0.081777
2.623865,2.568789,0.074998
2.482168,2.509911,0.092856
2.480632,2.508751,0.082847
2.334763,2.447031,0.079591
2.332632,2.445447,0.066212
2.189407,2.385658,0.078865
2.188583,2.385054,0.073872
2.045736,2.325749,0.092888
2.042901,2.323704,0.076315
1.902162,2.265821,0.105727
1.899258,2.263756,0.089321
1.754834,2.203497,0.102715
1.752105,2.201580999,0.087794
1.606379,2.140323,0.092398
1.604503,2.139022,0.082464
1.457695,2.077268,0.086322
2.797762,2.678995,0.087256
2.796586,2.678067,0.078845
2.650029,2.615409,0.063054
2.647601,2.613528999,0.046395
2.507035,2.555738,0.07618
2.505517,2.554584,0.066167
2.360468,2.493369,0.066105
2.358638,2.492,0.054485
2.216497,2.433153,0.076657
2.214025,2.431333,0.061525
2.072023,2.372499,0.082811
2.070036,2.371058,0.071074
1.927777,2.312247,0.094906
1.92544,2.310576,0.08157
1.781684,2.25067,0.096048
1.77898,2.248761999,0.081121
1.632834,2.187354,0.085999
1.630045,2.185411,0.071092
2.820682,2.726176,0.070163
2.819049,2.72488,0.058354
2.676123,2.665192,0.070687
2.67419,2.663686,0.057268
2.532344,2.604695,0.074295
2.530577,2.603344,0.062512
2.384777,2.541658999,0.059595
2.383723,2.540866,0.052827
2.243603,2.483339,0.084176
2.240894,2.481335,0.067421
2.096531,2.420901,0.077078
2.093186,2.418463,0.057117
1.949693,2.358609,0.070899
1.94738,2.356946,0.05756
1.803136,2.296779,0.071416
1.801061,2.295307999,0.059852
1.656696,2.234999999,0.071967
1.656398,2.234790999,0.070357
2.715514,2.719892,0.086952
2.714802,2.719333,0.081937
2.5702,2.658214,0.080505
2.56996,2.658029,0.078885
2.424694,2.596639,0.077637
2.424174,2.596245999,0.074252
2.281338,2.536663,0.088197
2.279486,2.535283,0.076584
2.136154,2.475547,0.091599
2.132025,2.472518,0.066637
1.991108,2.414505,0.095332
1.988546,2.412653,0.080374
1.844148,2.352281,0.091783
1.838282,2.348099,0.058681
1.70162,2.293188,0.112729
1.696155,2.289344,0.082889
1.55503,2.231474,0.116077
1.552516,2.229728,0.102784
1.404016,2.166644,0.095198
1.403049,2.16598,0.090238
2.733693,2.767624999,0.081078
2.73274,2.766873,0.074289
2.588252,2.705984,0.076086
2.586785,2.704849,0.066063
2.44341,2.644756,0.074366
2.442402,2.643989,0.06774
2.300085,2.584904999,0.08696
2.297179,2.582731999,0.068577
2.155359,2.523972,0.090026
2.152614,2.521951,0.07328
2.009214,2.462239,0.089195
2.007794,2.461209,0.080832
1.864872,2.401796999,0.098676
1.860777,2.398868999,0.075381
1.72284,2.343202,0.125064
1.719223,2.34065,0.105162
1.566949,2.274809,0.07482
1.566346,2.274389,0.071605
1.42653,2.217422999,0.111478
1.42588,2.216975,0.108121
2.754511,2.813701,0.063839
2.752195,2.811864,0.04716
2.612525,2.754621,0.079742
2.610349,2.752927,0.064703
2.467176,2.693134,0.076491
2.466178,2.692371,0.069863
2.32383,2.633099,0.085028
2.321207,2.631128,0.068258
2.18034,2.573204,0.097442
2.178981,2.572198,0.089066
2.033165,2.510612,0.087744
2.028968,2.507555,0.062796
1.887105,2.449031,0.088507
1.885064,2.447565,0.076782
1.741148,2.38751,0.089612
1.737563,2.38497,0.069703
1.596617,2.327222,0.102945
1.593518,2.325054,0.086281
1.450604,2.265841,0.107228
1.449007,2.264738,0.098908
1.300631,2.201958,0.095425
2.776172,2.86135,0.048704
2.775037,2.860445,0.040436
2.634368,2.802441,0.066122
2.633165,2.8015,0.057716
2.485689,2.738388,0.040058
2.484197,2.737241,0.030041
2.340233,2.676844,0.036309
2.339208,2.67607,0.029687
2.199691,2.619229,0.068498
2.196479,2.616842,0.048509
2.054848,2.558304,0.071713
2.051253,2.555672999,0.050133
1.908911,2.496853,0.0737
1.905194,2.494171999,0.052148
1.76112,2.434023,0.064131
1.759344,2.43276,0.054174
1.614585,2.372324,0.066219
2.076895,2.604658999,0.047763
2.076072,2.604054,0.04277
1.93425,2.545458999,0.066246
1.93112,2.54319,0.047911
1.787024,2.483192,0.062816
1.784954,2.481713,0.051097
1.642466,2.422795,0.073772
1.640036,2.421081,0.060461
3.125829,2.32092,0.049321
3.125718,2.320884,0.045874
3.049242,2.419735,0.047259
3.049008,2.419697,0.040368
3.096422,2.286131999,0.067662
3.096045,2.285999,0.055828
2.976967,2.500697,0.038024
3.024283,2.366835,0.059597
3.024057,2.366788,0.052854
3.070563,2.232772,0.050413
3.070294,2.232663,0.041875
3.116812,2.098606,0.03939
3.210081,1.830585,0.041779
3.256737,1.696708,0.044851
3.303285,1.562439,0.041144
3.350045,1.428378,0.045337
3.349877,1.427976999,0.036803
3.396732,1.294426,0.04858
3.396614,1.294071,0.041844
3.44345,1.160182,0.049841
3.443371,1.159885,0.044754
2.863664,2.701354,0.048979
2.86353,2.701381,0.045535
2.910031,2.567237,0.041594
2.909843,2.567248,0.036501
2.957106,2.433184,0.054391
2.956928,2.433166,0.049297
3.005033,2.299626,0.095457
3.00481,2.299564,0.088715
3.105621,2.037245,0.354071
3.143039,1.896571,0.036233
3.189829,1.762459,0.040578
3.23647,1.628149,0.038889
3.330786,1.361709,0.085094
3.330689,1.361458,0.080004
3.423625,1.09107,0.050011
3.423548,1.090761,0.044925
2.804143,2.756686999,0.069048
2.803807,2.756778,0.060661
2.850925,2.622624,0.074086
2.850662,2.62266,0.067196
2.897067,2.488723,0.063054
2.896765,2.488718,0.054667
2.943619,2.354827,0.063364
2.943328,2.354774,0.054826
2.99009,2.220799,0.060184
2.989652,2.220637,0.046552
3.036417,2.086683,0.052167
3.092166,1.960125,0.376655
3.091399,1.959489,0.349391
3.130028,1.818866,0.066562
3.129629,1.818422,0.051284
3.176345,1.68436,0.054526
3.175936,1.683772,0.037602
3.223089,1.550335,0.058921
3.22294,1.550062,0.052184
3.26968,1.415907,0.055194
3.269544,1.415596,0.048456
3.316858,1.283244,0.084647
3.316766,1.28298,0.079558
3.362839,1.146867,0.045367
2.742314,2.815030999,0.055107
2.741894,2.815173999,0.044924
2.78945,2.681098,0.071056
2.78945,2.681098,0.071056
2.835445,2.547344,0.057303
2.835266,2.547356,0.052509
2.882091,2.413463,0.060278
2.88197,2.413453,0.056831
2.928943,2.279895,0.071898
2.928888,2.279881,0.070249
2.975155,2.146126,0.063997
2.974944,2.146028,0.057254
3.029958,2.018201,0.348609
3.028908,2.017481,0.312806
3.076473,1.886719,0.370999
3.067821,1.878552,0.054492
3.114506,1.745066999,0.062327
3.114206,1.744694,0.050494
3.160686,1.61076,0.048399
3.16049,1.610448,0.040013
3.207347,1.477272999,0.055539
3.207202,1.476984,0.048802
3.254265,1.344274,0.074462
3.254035,1.3437,0.062635
3.346947,1.074739,0.046616
3.346922,1.074641,0.044972
2.717531,2.758127,0.053307
2.717323,2.758189,0.048215
2.764803,2.623841,0.070249
2.764471,2.623897,0.06171
2.810114,2.489835,0.036222
2.857039,2.355624,0.044392
2.856862,2.355599999,0.039299
2.904653,2.221744,0.074545
2.904372,2.221654,0.066007
2.950414,2.087359,0.049226
3.00682,1.960515,0.386978
3.005642,1.959621,0.346233
3.043812,1.818696,0.050904
3.097694,1.694162,0.341627
3.090101,1.683995,0.037003
3.137313,1.550616,0.060949
3.137079,1.550218,0.050767
3.184147,1.416448,0.06704
3.184006,1.416146,0.060302
3.231075,1.282994,0.082509
3.230947,1.282654,0.075774
3.277142,1.146858,0.048852
3.277055,1.146571999,0.043765
3.324331,1.014513,0.082041
3.324331,1.014513,0.082041
2.648905,2.81609,0.055461
2.64869,2.816169,0.050369
2.695195,2.682118,0.049149
2.695062,2.682151,0.045854
2.742077,2.548044,0.057923
2.741876,2.548065,0.05268
2.788526,2.414129999,0.056467
2.788215,2.414116,0.047929
2.835483,2.280246,0.069049
2.8349,2.280122,0.05212
2.882162,2.146519,0.075593
2.881778,2.146365,0.06376
2.927976,2.012265,0.053782
2.927662,2.012072,0.043445
2.97524,1.878947,0.08001
2.97461,1.878405,0.057841
3.021199,1.744396,0.059312
3.021017,1.744188,0.052421
3.067979,1.610772,0.069571
3.067605,1.610224,0.054297
3.114246,1.476233,0.057328
3.113863,1.475524,0.040259
3.160869,1.34224,0.059867
3.160523,1.34144,0.04295
3.207334,1.207571,0.05174
3.207176,1.207119,0.043209
3.259393,1.092368999,0.378576
3.254206,1.073917,0.064228
2.632522,2.722489,0.074892
2.632098,2.722612,0.064708
