X,Y,Z,T
0.73794555,0.62757492,0.08672905,0.375
0.68281555,0.55373764,0.15309143,0.375
0.68849945,0.5549469,0.10323906,0.375
0.63588714,0.48235512,0.1523056,0.375
0.64139557,0.48332024,0.10257721,0.375
0.59203338,0.41098786,0.12022972,0.375
0.59738922,0.41170884,0.07048035,0.375
0.54485321,0.33958817,0.12191391,0.375
0.54972839,0.3400383,0.07527733,0.375
0.50114441,0.26795578,0.08662605,0.375
0.5050354,0.2681408,0.04817391,0.375
0.45261383,0.19652176,0.10181999,0.375
0.45670318,0.19651986,0.06007385,0.375
0.40641784,0.12462998,0.09002686,0.375
0.40991211,0.12444687,0.05319405,0.375
0.3566513,0.05360222,0.12024689,0.375
0.36032867,0.05320931,0.08011818,0.375
0.96363067,1.00091935,0.11096192,0.40625
0.97073364,1.00374413,0.05817413,0.40625
0.91434478,0.92826271,0.1246357,0.40625
0.92214203,0.93114853,0.06527901,0.40625
0.86280822,0.85463906,0.15450859,0.40625
0.87083435,0.85737801,0.09184837,0.40625
0.81557464,0.78299332,0.15420723,0.40625
0.82279205,0.78523636,0.09641457,0.40625
0.77106475,0.71181107,0.12951851,0.40625
0.77710723,0.71349526,0.07987213,0.40625
0.72029876,0.63940049,0.15966988,0.40625
0.72659301,0.64094353,0.10657501,0.40625
0.64266967,0.56110001,0.42120171,0.40625
0.67498016,0.56787301,0.14085961,0.40625
0.62748718,0.49647522,0.14478493,0.40625
0.63269043,0.49737168,0.09834099,0.40625
0.58338928,0.42512513,0.11489105,0.40625
0.58846283,0.42579842,0.06827927,0.40625
0.5351715,0.35365487,0.12561035,0.40625
0.54026794,0.35411835,0.07733917,0.40625
0.48774719,0.28188706,0.12635231,0.40625
0.4918518,0.28207589,0.08626557,0.40625
0.44403839,0.21059227,0.0928669,0.40625
0.44818115,0.21058655,0.05112648,0.40625
0.39620971,0.13873482,0.09712982,0.40625
0.39990234,0.13854218,0.0586586,0.40625
0.34682464,0.06769371,0.12236405,0.40625
0.35055542,0.06729889,0.08224106,0.40625
0.94445037,1.01194573,0.1104126,0.40625
0.95268249,1.01518822,0.049469,0.40625
0.89842987,0.94031334,0.09837341,0.40625
0.90668487,0.9433384,0.03575707,0.40625
0.84370422,0.86539269,0.15167809,0.40625
0.85071563,0.86775589,0.09719277,0.40625
0.79833984,0.79424477,0.13620949,0.40625
0.80497741,0.79627991,0.08332443,0.40625
0.75193023,0.72237587,0.12652397,0.40625
0.75839233,0.72415352,0.07361031,0.40625
0.70178985,0.64998436,0.15056038,0.40625
0.70848846,0.65159798,0.09434319,0.40625
0.61871338,0.57065773,0.45807457,0.40625
0.61746978,0.57040406,0.46876907,0.40625
0.57588195,0.50125504,0.42877388,0.40625
0.57246399,0.50068093,0.45913124,0.40625
0.56275177,0.43512345,0.12439156,0.40625
0.56801605,0.43580056,0.07629013,0.40625
0.51707458,0.36382485,0.11111069,0.40625
0.52220153,0.36426926,0.06284142,0.40625
0.46856689,0.29186631,0.12168884,0.40625
0.47285461,0.2920475,0.08011246,0.40625
0.42472839,0.220541,0.08984947,0.40625
0.42873382,0.22052193,0.04975128,0.40625
0.37756347,0.1485653,0.0869484,0.40625
0.38127899,0.1483574,0.04847908,0.40625
0.33054351,0.07709694,0.08591271,0.40625
0.33429718,0.07668496,0.04579353,0.40625
0.28240966,0.00532341,0.09400749,0.40625
0.28573608,0.00476647,0.05715943,0.40625
0.93016052,1.00934792,0.12075997,0.40625
0.93778991,1.01226426,0.06471634,0.40625
0.88496399,0.93813324,0.1037426,0.40625
0.89284515,0.94093323,0.04439545,0.40625
0.83136749,0.86376572,0.14878273,0.40625
0.83885192,0.86620522,0.09103203,0.40625
0.78464508,0.79222298,0.14450264,0.40625
0.79154205,0.79426003,0.0899868,0.40625
0.74108886,0.72110177,0.11195755,0.40625
0.74781036,0.72287178,0.0574112,0.40625
0.6916809,0.64888955,0.12977791,0.40625
0.69823455,0.65039635,0.07520294,0.40625
0.60649109,0.56953621,0.45277977,0.40625
0.60389709,0.56903458,0.47493363,0.40625
0.56067657,0.49971199,0.45077706,0.40625
0.55743408,0.49920083,0.47934532,0.40625
0.54938507,0.43358994,0.13396073,0.40625
0.55525207,0.43427849,0.0807991,0.40625
0.50318908,0.36243439,0.12714005,0.40625
0.50836181,0.3628254,0.0788765,0.40625
0.4575119,0.29079056,0.11212349,0.40625
0.46167755,0.29092026,0.07204247,0.40625
0.41107177,0.21957589,0.10732079,0.40625
0.4152832,0.21950913,0.06558609,0.40625
0.36618042,0.14769173,0.08298302,0.40625
0.36994171,0.14744378,0.04451752,0.40625
0.32112884,0.07610131,0.06216049,0.40625
0.31809997,0.0764618,0.0942173,0.40625
0.2692337,0.00497818,0.1114502,0.40625
0.27259826,0.00438309,0.07460785,0.40625
0.9212799,1.02056504,0.11917687,0.4375
0.92855072,1.02330399,0.06625557,0.4375
0.87589264,0.94934082,0.10315514,0.4375
0.88341522,0.95196915,0.0470829,0.4375
0.82254791,0.87510682,0.14501763,0.4375
0.82989502,0.87746048,0.08890915,0.4375
0.77866363,0.8044262,0.11795998,0.4375
0.78520965,0.80632592,0.06672096,0.4375
0.73021698,0.73200798,0.12401962,0.4375
0.73659515,0.73365784,0.072752,0.4375
0.67955017,0.65963173,0.15176392,0.4375
0.68598938,0.66108132,0.09868431,0.4375
0.59461212,0.5806427,0.46918106,0.4375
0.59316253,0.58036614,0.48151016,0.4375
0.5451889,0.51028252,0.49780464,0.4375
0.54452514,0.51017952,0.50358772,0.4375
0.54048919,0.44490052,0.12513161,0.4375
0.54586029,0.44550896,0.07704163,0.4375
0.49198913,0.3734417,0.13777733,0.4375
0.49720764,0.37381936,0.08966828,0.4375
0.44821167,0.30178833,0.10348129,0.4375
0.45258331,0.3019104,0.06191445,0.4375
0.40405273,0.23039246,0.07446861,0.4375
0.40848541,0.23031044,0.03109741,0.4375
0.35282135,0.15868378,0.11198044,0.4375
0.35661316,0.15842438,0.07366753,0.4375
0.30606079,0.08741379,0.10900307,0.4375
0.31005859,0.08692933,0.06725121,0.4375
0.26103973,0.01525116,0.08351135,0.4375
0.26459503,0.01461602,0.0450306,0.4375
0.90201568,1.03368187,0.13859558,0.4375
0.90997314,1.03666306,0.08093453,0.4375
0.85525512,0.96206475,0.13354874,0.4375
0.86260223,0.96461106,0.0791111,0.4375
0.80692291,0.88954544,0.13798142,0.4375
0.81430816,0.8918953,0.08187866,0.4375
0.76087188,0.8182354,0.12813568,0.4375
0.76829528,0.82037354,0.070364,0.4375
0.7152481,0.74658776,0.11202431,0.4375
0.72230529,0.74839592,0.05570603,0.4375
0.66490173,0.6742611,0.13706207,0.4375
0.67077636,0.67557335,0.08889389,0.4375
0.57746124,0.59482003,0.47346878,0.4375
0.57540893,0.59443474,0.49070549,0.4375
0.52798462,0.52448845,0.50266266,0.4375
0.52674865,0.52430153,0.51335716,0.4375
0.52259826,0.45905877,0.13938522,0.4375
0.52818298,0.45968628,0.08966065,0.4375
0.47883606,0.38806344,0.10954476,0.4375
0.48374176,0.38841248,0.06456757,0.4375
0.43354797,0.31625939,0.08922577,0.4375
0.43831634,0.316391,0.04423332,0.4375
0.38674926,0.24488259,0.08613014,0.4375
0.39120483,0.24479676,0.04276276,0.4375
0.34026336,0.17287255,0.07603073,0.4375
0.3439331,0.17262078,0.03921127,0.4375
0.29205322,0.10157013,0.08703804,0.4375
0.29560089,0.10114098,0.05021095,0.4375
0.24554443,0.02968216,0.07793236,0.4375
0.24897766,0.02907372,0.04109764,0.4375
0.89376068,1.03775025,0.13822174,0.4375
0.90157318,1.04060173,0.08219719,0.4375
0.84918975,0.96677208,0.11774445,0.4375
0.85704803,0.96942711,0.06005287,0.4375
0.79986572,0.89380074,0.12974167,0.4375
0.8071289,0.89604569,0.07513046,0.4375
0.74948883,0.82116318,0.15376473,0.4375
0.75719452,0.82331658,0.09436608,0.4375
0.7070465,0.75030327,0.1138897,0.4375
0.71373748,0.75195885,0.06099701,0.4375
0.65713501,0.67794419,0.13519859,0.4375
0.66368103,0.679348,0.08213043,0.4375
0.5690689,0.59864045,0.47348976,0.4375
0.5671997,0.59830285,0.48908806,0.4375
0.51902008,0.52822686,0.50819397,0.4375
0.51815033,0.52810288,0.51561356,0.4375
0.51593017,0.46261788,0.12948036,0.4375
0.52120971,0.46316529,0.08304024,0.4375
0.47064209,0.39138222,0.11409378,0.4375
0.47541809,0.39168168,0.07091141,0.4375
0.42477417,0.31949807,0.10018921,0.4375
0.42975616,0.31959343,0.05371475,0.4375
0.38350677,0.24790955,0.0446415,0.4375
0.37967682,0.24801064,0.08144188,0.4375
0.33168792,0.17605019,0.08700562,0.4375
0.33557129,0.17575646,0.04855156,0.4375
0.28919983,0.10409928,0.04076195,0.4375
0.28559875,0.10455895,0.07758331,0.4375
0.24197387,0.03198815,0.03821373,0.4375
0.23864746,0.0325985,0.07340241,0.4375
0.8779602,1.03836441,0.1619606,0.46875
0.88605499,1.04124642,0.10431099,0.46875
0.83509063,0.96802712,0.12874222,0.46875
0.84346008,0.97077752,0.06779099,0.46875
0.7879486,0.89585495,0.12412834,0.46875
0.79611969,0.8983078,0.06313896,0.46875
0.74118805,0.82424736,0.11933518,0.46875
0.74810028,0.82611275,0.06647873,0.46875
0.6967926,0.75279999,0.09357453,0.46875
0.70333099,0.7543583,0.04232216,0.46875
0.64521789,0.68016053,0.12722969,0.46875
0.65180206,0.68151093,0.07431412,0.46875
0.55661773,0.6010933,0.46593094,0.46875
0.55571746,0.6009388,0.47334671,0.46875
0.50424194,0.53043747,0.51924515,0.46875
0.50278473,0.53024292,0.53157616,0.46875
0.50265503,0.46472741,0.13046074,0.46875
0.50817108,0.46525002,0.08238602,0.46875
0.45771789,0.39354325,0.11136055,0.46875
0.46326446,0.3938427,0.06163025,0.46875
0.41194152,0.32169342,0.09597969,0.46875
0.41644287,0.32174302,0.05442619,0.46875
0.36440277,0.25031472,0.0999012,0.46875
0.36843872,0.25017548,0.06146622,0.46875
0.31605529,0.17861939,0.10936356,0.46875
0.31980133,0.17830658,0.07255364,0.46875
0.27388763,0.10673142,0.06015778,0.46875
0.27041626,0.10720063,0.0953331,0.46875
0.22380828,0.03531647,0.08743668,0.46875
0.22748565,0.03461457,0.04896927,0.46875
0.85890197,1.04894448,0.15083504,0.46875
0.81512451,0.9782734,0.12399101,0.46875
0.82373809,0.98107338,0.06141091,0.46875
0.76850891,0.90621376,0.11491776,0.46875
0.7758255,0.90838433,0.06046105,0.46875
0.71868896,0.83368302,0.13253403,0.46875
0.7258377,0.83558655,0.07804871,0.46875
0.66940307,0.76100731,0.14436531,0.46875
0.67638397,0.76264382,0.08984757,0.46875
0.62036132,0.68901062,0.15810967,0.46875
0.62718963,0.69038773,0.10341454,0.46875
0.57498932,0.61734391,0.13987923,0.46875
0.58104705,0.61835289,0.090065,0.46875
0.48861694,0.54069901,0.47034264,0.46875
0.4871521,0.54051018,0.48267174,0.46875
0.48316192,0.47409249,0.11400604,0.46875
0.48813629,0.47454644,0.07084656,0.46875
0.4352417,0.40253258,0.12006951,0.46875
0.44008636,0.40277672,0.07674408,0.46875
0.3882904,0.33062745,0.11497498,0.46875
0.39316558,0.33066178,0.07014465,0.46875
0.34186554,0.25915337,0.10772133,0.46875
0.34609222,0.25898934,0.06764603,0.46875
0.29650879,0.18706322,0.08676338,0.46875
0.30027771,0.18673325,0.04995728,0.46875
0.24911499,0.11556244,0.08824349,0.46875
0.25276947,0.11505318,0.05142594,0.46875
0.20703125,0.04251671,0.03128815,0.46875
0.20349884,0.04320527,0.06811333,0.46875
0.83952331,1.0463543,0.17382622,0.5
0.84815216,1.04930687,0.11292458,0.5
0.79530334,0.97552491,0.15089989,0.5
0.8026123,0.97782708,0.09811402,0.5
0.75339508,0.90489197,0.1080513,0.5
0.76097869,0.90706253,0.05196762,0.5
0.70172882,0.83187867,0.13982773,0.5
0.70892334,0.83372117,0.08534241,0.5
0.65845489,0.76068497,0.1061039,0.5
0.66526031,0.76221276,0.05322457,0.5
0.6085205,0.68842125,0.12657356,0.5
0.61495971,0.6896534,0.07530213,0.5
0.56214904,0.61648179,0.11656571,0.5
0.56842804,0.61746407,0.06526756,0.5
0.48445129,0.54124833,0.37218666,0.5
0.51437378,0.54483033,0.12108994,0.5
0.46614837,0.4727192,0.12695694,0.5
0.47171783,0.47316933,0.07888985,0.5
0.42089843,0.40140343,0.11043739,0.5
0.42597198,0.40160752,0.06547928,0.5
0.37277221,0.32946015,0.11641503,0.5
0.37733459,0.32944489,0.07471848,0.5
0.32529449,0.25812912,0.1200943,0.5
0.3297348,0.25791359,0.0783844,0.5
0.28093719,0.18601418,0.09069061,0.5
0.28505706,0.18561173,0.05075836,0.5
0.23421478,0.1145649,0.08685112,0.5
0.23820495,0.11396981,0.04690743,0.5
0.18845367,0.0423832,0.06978226,0.5
0.18553161,0.04298211,0.10004044,0.5
0.78619384,0.98178482,0.12989807,0.5
0.79355621,0.98405075,0.07711983,0.5
0.73968505,0.90978051,0.1205864,0.5
0.74710846,0.91184998,0.06613922,0.5
0.69445037,0.83851052,0.10425377,0.5
0.70235443,0.8404789,0.04487419,0.5
0.64375305,0.76558686,0.1271286,0.5
0.65083313,0.76712609,0.07262039,0.5
0.59477234,0.69370079,0.14077568,0.5
0.60147094,0.69493676,0.08787346,0.5
0.54888916,0.62198258,0.12750626,0.5
0.55502319,0.62290001,0.07785225,0.5
0.46642303,0.54656411,0.42120361,0.5
0.50090789,0.55047417,0.1344204,0.5
0.45587921,0.47883416,0.11395264,0.5
0.4611206,0.47922707,0.06916428,0.5
0.40821075,0.40742302,0.11857414,0.5
0.41293335,0.40758706,0.07704544,0.5
0.36234283,0.33555985,0.1042862,0.5
0.36730194,0.33551598,0.05946541,0.5
0.31605529,0.2642231,0.09693146,0.5
0.32035827,0.26399231,0.05686379,0.5
0.27024841,0.19224358,0.08138657,0.5
0.27442932,0.19181443,0.04130745,0.5
0.22169494,0.12116051,0.09588242,0.5
0.22541809,0.12058831,0.0590744,0.5
0.17779541,0.04871369,0.06046295,0.5
0.17419433,0.04946328,0.0972805,0.5
0.76010894,0.99580956,0.16795731,0.5
0.76840973,0.99835587,0.10865593,0.5
0.71830749,0.92528534,0.12465096,0.5
0.72599792,0.92742348,0.06842804,0.5
0.66760254,0.85271645,0.14897919,0.5
0.67443847,0.85441399,0.0977726,0.5
0.62171936,0.78104973,0.13544464,0.5
0.62863159,0.782547,0.08242607,0.5
0.57524871,0.70965386,0.12884331,0.5
0.5821762,0.71092987,0.0743084,0.5
0.52614593,0.63739586,0.14067459,0.5
0.53249359,0.63834382,0.08938408,0.5
0.47881317,0.56590081,0.14115143,0.5
0.48462677,0.56655884,0.09296227,0.5
0.43527984,0.49437333,0.10740471,0.5
0.44073486,0.49477959,0.06098175,0.5
0.38696289,0.42293549,0.11705971,0.5
0.39226532,0.42311478,0.07061958,0.5
0.34103393,0.35106278,0.10274315,0.5
0.34603119,0.35101891,0.0577755,0.5
0.29348755,0.27969933,0.10593796,0.5
0.29745483,0.27948571,0.06915093,0.5
0.24581909,0.20790673,0.10765839,0.5
0.25001525,0.20747948,0.06758118,0.5
0.20152282,0.13613129,0.07935715,0.5
0.19828796,0.13662529,0.1112423,0.5
0.15873718,0.06330109,0.03120613,0.5
0.15528869,0.06401825,0.06638146,0.5
0.74974823,1.00612832,0.15686226,0.53125
0.75720977,1.00838089,0.10394478,0.53125
0.7055664,0.93474198,0.13088799,0.53125
0.71307373,0.93679238,0.07645416,0.53125
0.6563034,0.86245156,0.14465332,0.53125
0.66319275,0.86413002,0.09345436,0.53125
0.61115265,0.79080391,0.1257515,0.53125
0.61788177,0.79223252,0.07452011,0.53125
0.56362915,0.71909523,0.12745094,0.53125
0.57019806,0.72027398,0.07619476,0.53125
0.51609802,0.64701081,0.12706947,0.53125
0.52231598,0.64791108,0.07727432,0.53125
0.46897888,0.57544136,0.12604141,0.53125
0.47502136,0.5760994,0.07637215,0.53125
0.42203521,0.50348664,0.12114906,0.53125
0.42774963,0.50388909,0.07294655,0.53125
0.37471771,0.43206597,0.12275314,0.53125
0.37988281,0.43222237,0.07795525,0.53125
0.33024597,0.36011696,0.0960598,0.53125
0.33492279,0.36005974,0.0543747,0.53125
0.28204345,0.28867341,0.10534477,0.53125
0.28674316,0.28840447,0.06215477,0.53125
0.2357254,0.21670533,0.09482956,0.53125
0.23979187,0.21627808,0.05639649,0.53125
0.18834686,0.1453476,0.09735489,0.53125
0.19228363,0.14473534,0.05891228,0.53125
0.14344787,0.07298088,0.07201576,0.53125
0.14710235,0.07221413,0.03520394,0.53125
0.09476471,0.00194741,0.08790207,0.53125
0.09845733,0.0009594,0.0494442,0.53125
0.7470169,1.02068711,0.15535736,0.53125
0.75545501,1.02320099,0.09622574,0.53125
0.70018005,0.9486065,0.14844895,0.53125
0.70754242,0.95059205,0.09565926,0.53125
0.65451812,0.87729454,0.13572312,0.53125
0.66260528,0.87923623,0.07636833,0.53125
0.60701751,0.8051281,0.13411713,0.53125
0.61383056,0.80655289,0.08289719,0.53125
0.560112,0.7335434,0.1306839,0.53125
0.56761169,0.73486901,0.07290077,0.53125
0.51296234,0.66154671,0.12695694,0.53125
0.52008056,0.66256142,0.07077789,0.53125
0.46485138,0.58986855,0.1334343,0.53125
0.4708023,0.59050179,0.0852623,0.53125
0.42030334,0.51815224,0.10867691,0.53125
0.42570495,0.51852608,0.06375694,0.53125
0.37212371,0.44663811,0.116745,0.53125
0.37736511,0.44679261,0.07195854,0.53125
0.32603454,0.37472725,0.10427666,0.53125
0.33057403,0.37467003,0.06438637,0.53125
0.27967834,0.30327797,0.09680176,0.53125
0.28429412,0.30301667,0.05510903,0.53125
0.23273468,0.23130799,0.09142113,0.53125
0.23703765,0.23086167,0.05135536,0.53125
0.19013214,0.15918351,0.04738045,0.53125
0.18647003,0.15974427,0.0825367,0.53125
0.13900756,0.08780861,0.08186913,0.53125
0.14289093,0.08700753,0.04342461,0.53125
0.09223938,0.01631356,0.07769203,0.53125
0.09584045,0.01536751,0.0408802,0.53125
0.72871399,1.03989602,0.15385246,0.53125
0.7362976,1.04215813,0.10095215,0.53125
0.67724609,0.9666729,0.17998314,0.53125
0.6846466,0.9686718,0.12719727,0.53125
0.63621521,0.89658547,0.13352204,0.53125
0.64389038,0.8984356,0.07743836,0.53125
0.58921051,0.82455063,0.12770271,0.53125
0.59649658,0.82608033,0.07322121,0.53125
0.54360962,0.7531662,0.11351204,0.53125
0.55007934,0.75431633,0.06390572,0.53125
0.49375152,0.68076897,0.13039208,0.53125
0.50028228,0.68170739,0.07912445,0.53125
0.44623565,0.60919953,0.13176346,0.53125
0.45200348,0.60982514,0.08522988,0.53125
0.40090942,0.53744698,0.11305428,0.53125
0.40651703,0.53784371,0.06665039,0.53125
0.35345459,0.46596718,0.11437035,0.53125
0.35854339,0.46612931,0.07107544,0.53125
0.30942535,0.3940239,0.08323288,0.53125
0.3143692,0.3939724,0.04006767,0.53125
0.2596817,0.32261849,0.10489464,0.53125
0.26412963,0.32237816,0.06484413,0.53125
0.21373748,0.25056267,0.08977699,0.53125
0.21788787,0.25014306,0.05135346,0.53125
0.16925811,0.17876244,0.06342507,0.53125
0.16557312,0.17931557,0.09858132,0.53125
0.12104797,0.10694695,0.06939125,0.53125
0.12478637,0.10618973,0.03258896,0.53125
0.07121276,0.03618432,0.0954361,0.53125
0.07531738,0.03512192,0.05370331,0.53125
0.70615387,1.04954529,0.16014671,0.5625
0.65979766,0.97759057,0.15024185,0.5625
0.66767883,0.97969056,0.09419441,0.5625
0.611557,0.90555573,0.15617371,0.5625
0.61858368,0.90722466,0.10499001,0.5625
0.56817627,0.8342743,0.12439156,0.5625
0.57569885,0.83582688,0.06827736,0.5625
0.52107238,0.76253128,0.12210274,0.5625
0.52864074,0.76384926,0.06432343,0.5625
0.47177887,0.69011689,0.13497925,0.5625
0.47792053,0.69097901,0.08683586,0.5625
0.42430877,0.61854172,0.13681603,0.5625
0.43048858,0.61918831,0.08716393,0.5625
0.37865448,0.54667855,0.12139893,0.5625
0.3842926,0.54705811,0.07484818,0.5625
0.32971191,0.47514153,0.1361332,0.5625
0.3348236,0.47528458,0.09283829,0.5625
0.28564453,0.40319252,0.10650826,0.5625
0.29080963,0.40312195,0.06155968,0.5625
0.24069213,0.33161927,0.08663368,0.5625
0.24517059,0.33136177,0.04658508,0.5625
0.19475555,0.25943757,0.07182694,0.5625
0.19927978,0.25896454,0.03012848,0.5625
0.14575195,0.18809319,0.08824158,0.5625
0.14962768,0.1874981,0.05144882,0.5625
0.10191345,0.115448,0.05268097,0.5625
0.09832763,0.11618805,0.08784104,0.5625
0.05226135,0.04455376,0.07722473,0.5625
0.05621338,0.04352189,0.03728295,0.5625
0.65515136,0.98940659,0.14401436,0.5625
0.66357421,0.99161339,0.08471489,0.5625
0.6102066,0.91820336,0.12599945,0.5625
0.61867523,0.92017365,0.06503296,0.5625
0.56121063,0.84568978,0.13513565,0.5625
0.56837463,0.84713936,0.08230019,0.5625
0.5148468,0.77417946,0.12745094,0.5625
0.5227127,0.77551842,0.06805039,0.5625
0.46834564,0.7022419,0.11857605,0.5625
0.47496795,0.70314789,0.06731987,0.5625
0.41851806,0.63040352,0.13849259,0.5625
0.42477417,0.63103676,0.08884812,0.5625
0.371315,0.55850602,0.13581848,0.5625
0.37662506,0.55884934,0.09255028,0.5625
0.32857513,0.48727036,0.09885597,0.5625
0.33374786,0.48740197,0.0555706,0.5625
0.2831192,0.4152031,0.08033371,0.5625
0.28777313,0.41512871,0.04030419,0.5625
0.23108673,0.34391022,0.12205315,0.5625
0.23599243,0.3436203,0.07873535,0.5625
0.18573761,0.27191735,0.10303307,0.5625
0.18978119,0.27149392,0.06625748,0.5625
0.14517212,0.1995411,0.04118157,0.5625
0.14124298,0.20014382,0.0779686,0.5625
0.09927368,0.12710381,0.02431488,0.5625
0.09546661,0.12788582,0.06110954,0.5625
0.04651641,0.0568142,0.07785988,0.5625
0.05068969,0.05573082,0.0362854,0.5625
0.64398956,1.00718499,0.12897301,0.59375
0.65247345,1.00939942,0.06968308,0.59375
0.59362793,0.93419075,0.14658356,0.59375
0.60192108,0.93611527,0.08725739,0.59375
0.54998016,0.86319924,0.11860657,0.59375
0.55719757,0.86465455,0.06577873,0.59375
0.50230407,0.79092408,0.11748314,0.59375
0.50978851,0.79219437,0.06135941,0.59375
0.45301056,0.71894646,0.13162804,0.59375
0.46011352,0.71991349,0.07710838,0.59375
0.41191101,0.6475277,0.07977104,0.59375
0.41821289,0.64816666,0.0301323,0.59375
0.35978698,0.57546235,0.11737061,0.59375
0.36554718,0.57583428,0.07083321,0.59375
0.31206512,0.5033722,0.11765099,0.59375
0.31785583,0.50352288,0.06960678,0.59375
0.26594543,0.43187714,0.10775566,0.59375
0.27121734,0.43179894,0.06281853,0.59375
0.22000122,0.35980034,0.0930996,0.59375
0.22492981,0.35951424,0.04993439,0.59375
0.17266845,0.28830719,0.0934124,0.59375
0.17729187,0.28782845,0.05172348,0.59375
0.12849426,0.21585083,0.06170845,0.59375
0.13263702,0.21522332,0.02328682,0.59375
0.08197021,0.14414597,0.05406189,0.59375
0.08581543,0.14336586,0.01726914,0.59375
0.03377533,0.07220078,0.05883026,0.59375
0.0302124,0.07311631,0.09399033,0.59375
0.6200943,1.01693726,0.1452694,0.59375
0.62789917,1.01894951,0.09087753,0.59375
0.57424926,0.9454403,0.13358307,0.59375
0.58188629,0.94718743,0.07915497,0.59375
0.52901458,0.8736763,0.11535645,0.59375
0.53603363,0.87506867,0.06416321,0.59375
0.48173523,0.80194474,0.11445427,0.59375
0.4888153,0.80312539,0.06159973,0.59375
0.43276214,0.72957421,0.12424851,0.59375
0.43967437,0.73049546,0.07136727,0.59375
0.38658905,0.65807724,0.11541939,0.59375
0.39270019,0.65867997,0.06741905,0.59375
0.34039306,0.58607293,0.10390854,0.59375
0.34594726,0.58641625,0.05915833,0.59375
0.29399871,0.51452828,0.09664917,0.59375
0.29960632,0.51465798,0.05024529,0.59375
0.24507904,0.44249726,0.10785484,0.59375
0.24960327,0.44241906,0.06947136,0.59375
0.19998169,0.3709507,0.08967209,0.59375
0.20419311,0.37069703,0.05291367,0.59375
0.15917968,0.29829979,0.02935791,0.59375
0.1550827,0.29873276,0.06612969,0.59375
0.10578155,0.22752572,0.08511734,0.59375
0.10993957,0.22688675,0.04669762,0.59375
0.06008148,0.15520859,0.06776619,0.59375
0.06394195,0.15441704,0.03097725,0.59375
0.01195526,0.08394432,0.07656861,0.59375
0.01586914,0.08293152,0.03812981,0.59375
0.60834503,1.02162171,0.15501022,0.59375
0.61573791,1.02347756,0.10388565,0.59375
0.56539917,0.9508667,0.12330628,0.59375
0.57286834,0.95252419,0.0705185,0.59375
0.5204544,0.87903977,0.10238838,0.59375
0.52754974,0.88039971,0.051054,0.59375
0.46931457,0.80657196,0.12923622,0.59375
0.47647094,0.80771828,0.07624054,0.59375
0.42370605,0.73464203,0.11316872,0.59375
0.43067169,0.73552514,0.0602932,0.59375
0.37625885,0.66293145,0.11354065,0.59375
0.38307953,0.66355896,0.06049347,0.59375
0.32946014,0.59082032,0.10633278,0.59375
0.33550262,0.5911541,0.05816841,0.59375
0.28076171,0.51923943,0.11782074,0.59375
0.28643036,0.5193348,0.07142067,0.59375
0.23567962,0.44713593,0.0964222,0.59375
0.24044036,0.4470253,0.05640602,0.59375
0.19439697,0.37524224,0.04475212,0.59375
0.1901474,0.37552453,0.08150673,0.59375
0.14474487,0.30322075,0.06167793,0.59375
0.14906311,0.3027401,0.02327538,0.59375
0.09539032,0.23186303,0.07975769,0.59375
0.09976959,0.23116684,0.03970528,0.59375
0.04688263,0.16007805,0.08848381,0.59375
0.05095672,0.15922547,0.05006027,0.59375
0.00149536,0.08818818,0.0707531,0.59375
0.00543213,0.08715249,0.0324707,0.59375
0.5957489,1.03326416,0.12979126,0.625
0.60389709,1.03527832,0.07378197,0.625
0.54728698,0.96117974,0.13602448,0.625
0.5548172,0.96282578,0.08309364,0.625
0.50113678,0.88923073,0.12400437,0.625
0.50849914,0.89061737,0.07104302,0.625
0.45618438,0.81791497,0.10555458,0.625
0.4635849,0.81907654,0.0510788,0.625
0.40631103,0.74538994,0.12095452,0.625
0.41310119,0.74623108,0.06971932,0.625
0.3596344,0.673872,0.11551857,0.625
0.36605072,0.67444611,0.06589317,0.625
0.31326294,0.60187531,0.10472107,0.625
0.31871795,0.60216332,0.06147003,0.625
0.26356506,0.53025628,0.12331963,0.625
0.26947021,0.53034211,0.07528877,0.625
0.21756744,0.45825768,0.10949326,0.625
0.2223587,0.4581337,0.0694809,0.625
0.16928863,0.38688279,0.11778259,0.625
0.17414093,0.38655091,0.07611847,0.625
0.12674713,0.31440354,0.07291985,0.625
0.13146972,0.31386948,0.03124428,0.625
0.08044433,0.24265862,0.06297302,0.625
0.08485412,0.24195099,0.02292252,0.625
0.03676605,0.16973496,0.02505303,0.625
0.03283691,0.17056466,0.06183434,0.625
0.57119751,1.04002381,0.11615944,0.625
0.57911682,1.04194642,0.06177902,0.625
0.52146148,0.9676056,0.13132858,0.625
0.52944183,0.96931076,0.07528114,0.625
0.4758377,0.89566994,0.11548615,0.625
0.48297882,0.8969822,0.06415749,0.625
0.42984008,0.82408143,0.10449219,0.625
0.43682098,0.82514382,0.05313492,0.625
0.37754821,0.75126076,0.13836098,0.625
0.384346,0.75206948,0.08712578,0.625
0.33253479,0.67993164,0.12078858,0.625
0.33898162,0.68047524,0.07101441,0.625
0.29040527,0.60812378,0.07702637,0.625
0.29688263,0.60843277,0.02574539,0.625
0.24136352,0.53635598,0.09000397,0.625
0.24707031,0.53641129,0.04361153,0.625
0.19303894,0.46430588,0.0955677,0.625
0.19783783,0.46415711,0.05555535,0.625
