X,Y,Z
1.89832497,0.59087944,0.08666992
1.76591301,0.53269005,0.09997558
1.76782799,0.5328579,0.07971191
1.63400841,0.4746666,0.11157226
1.63476372,0.47471619,0.10314941
1.50363732,0.41674042,0.10583496
1.50532723,0.41680718,0.08557129
1.37255288,0.35884285,0.11035156
1.37347985,0.35885239,0.09838867
1.2419777,0.30106736,0.1118164
1.24246216,0.301054,0.10510254
1.11210442,0.24320221,0.10131836
1.11255074,0.2431736,0.09460449
0.98233414,0.18537712,0.09069824
0.98264313,0.185342791,0.08557129
0.85108757,0.127752311,0.10546875
0.85117913,0.12773705,0.10375976
0.72140503,0.06988144,0.09228515
0.72148514,0.06986237,0.09069824
3.40575791,1.302707681,0.02575683
3.26236535,1.2411747,0.08557129
3.26879311,1.24267769,0.04516601
3.13119317,1.18261528,0.07202148
3.13610077,1.18372345,0.04003906
2.998209,1.12368203,0.07141113
3.00344468,1.12481881,0.03601074
2.86312867,1.06435204,0.08691406
2.86719704,1.06520081,0.05822754
2.7305851,1.00559426,0.08569336
2.73588944,1.00664902,0.04675293
2.59703827,0.94672966,0.09460449
2.60078621,0.94743538,0.06591797
2.46593667,0.888397221,0.08691406
2.46911622,0.88895607,0.06140137
2.3325882,0.82969475,0.09802246
2.33440018,0.8299923,0.08288574
2.20031357,0.77126694,0.10314941
2.20302392,0.77167321,0.0793457
2.06828309,0.712883,0.10632324
2.07011795,0.71312905,0.08935547
1.93638611,0.65464211,0.11193848
1.93829537,0.65486527,0.09338379
1.80628968,0.59663201,0.10070801
1.80858613,0.59685707,0.0769043
1.67497063,0.53853798,0.10302734
1.67650986,0.53865624,0.08618164
1.54351426,0.48042488,0.10668945
1.54467583,0.48048592,0.09313965
1.41394997,0.42249871,0.09082031
1.41477395,0.42251969,0.0805664
1.28245354,0.36458397,0.10095215
1.2828312,0.36458207,0.09582519
1.15128327,0.30676842,0.10974121
1.15151787,0.30675698,0.10620117
1.02205468,0.24880219,0.08825683
1.02238465,0.24877358,0.08300781
0.89110184,0.19099236,0.09423828
0.89130021,0.19096375,0.09082031
0.76064873,0.13325692,0.09582519
0.76082802,0.13322068,0.09240723
0.62954522,0.07580185,0.11450195
0.62985611,0.075716021,0.10778808
3.44808197,1.36693383,0.0090332
3.30336762,1.30498124,0.07458496
3.31098748,1.30679322,0.02734375
3.16567612,1.24484253,0.10107422
3.17224884,1.24635697,0.05883789
3.03747941,1.18692971,0.06774902
3.04101372,1.18771553,0.04418945
2.8979435,1.12658501,0.11254883
2.90378762,1.12783242,0.07214355
2.76570511,1.06792832,0.11071777
2.77037812,1.06888008,0.07702637
2.63635254,1.00983811,0.08752441
2.63949395,1.01044464,0.06384277
2.50237847,0.9509182,0.10095215
2.50582314,0.95154572,0.07397461
2.36941338,0.89229012,0.10974121
2.3725071,0.89281464,0.08422851
2.23856926,0.83407212,0.10253906
2.24152184,0.8345356,0.07702637
2.10806275,0.775985721,0.09472656
2.10937691,0.77617264,0.08288574
1.97638894,0.71767617,0.09594726
1.97727967,0.7177887,0.08740234
1.84550477,0.65956498,0.09240723
1.84769059,0.65980149,0.0703125
1.71367455,0.60140038,0.09997558
1.71525002,0.60153771,0.08312988
1.58224488,0.54335022,0.10546875
1.5826912,0.54337883,0.10046387
1.45127869,0.48535347,0.10656738
1.45197869,0.48538018,0.09814453
1.32023049,0.4274807,0.11242676
1.32100869,0.42748833,0.10229492
1.19034386,0.3696003,0.10266113
1.19082261,0.36958886,0.09582519
1.06009484,0.31178666,0.09960937
1.06098557,0.31172943,0.0859375
0.92977906,0.25401307,0.09863281
0.93019104,0.25396729,0.09179687
0.79860497,0.19641114,0.11437988
0.79896927,0.19634819,0.10754394
0.66859246,0.13876534,0.11315918
0.66884041,0.13870621,0.1081543
3.33468819,1.36208344,0.04797363
3.3374405,1.36274529,0.03112793
3.19619561,1.30172921,0.07861328
3.20176888,1.303030021,0.04333496
3.05985642,1.24195671,0.09790039
3.06599808,1.243341451,0.05749512
2.9269867,1.18305207,0.09692383
2.93240357,1.18422699,0.05981445
2.79819489,1.12508583,0.06970215
2.80221749,1.12592125,0.04113769
2.66272545,1.06573677,0.09008789
2.66590691,1.0663662,0.06652832
2.52879715,1.00675774,0.10107422
2.53359414,1.00765419,0.06384277
2.39775467,0.94841767,0.09265137
2.39984894,0.94878579,0.07568359
2.26549721,0.88993454,0.0961914
2.26849366,0.89042092,0.07080078
2.13242722,0.83137703,0.10839844
2.13564873,0.83185387,0.07971191
2.00285721,0.77336121,0.08996582
2.00447655,0.77357293,0.0748291
1.8699646,0.71493531,0.10388183
1.87133217,0.71509171,0.09020996
1.74002839,0.65693665,0.09094238
1.74147606,0.65707398,0.07568359
1.60696412,0.5987053,0.11279297
1.60848999,0.59881592,0.09582519
1.47725678,0.54079628,0.09960937
1.4775467,0.54080963,0.0961914
1.3465271,0.4828415,0.09863281
1.3467846,0.48284531,0.09533691
1.21516228,0.42495346,0.1081543
1.21553231,0.424947741,0.10302734
1.08513642,0.36708451,0.1003418
1.08547593,0.36706734,0.09533691
0.95523835,0.30917168,0.08959961
0.95554924,0.30914307,0.08447265
0.82416535,0.25130463,0.09582519
0.82444954,0.25126076,0.09069824
0.69392777,0.193588261,0.09545898
0.69401169,0.19356919,0.09387207
3.23711777,1.3626709,0.08007812
3.24303627,1.3640728,0.04309082
3.10628701,1.304195411,0.0649414
3.11250115,1.30561829,0.0246582
2.97050858,1.24463082,0.08325195
2.9770279,1.24607087,0.03942871
2.84073639,1.18641854,0.06188965
2.8462677,1.18758965,0.02319336
2.70308686,1.12662697,0.09838867
2.70887185,1.12779808,0.05627441
2.57306099,1.06846428,0.08190918
2.57706833,1.06923294,0.05151367
2.44145394,1.01001168,0.07800293
2.44508362,1.0106678,0.04907226
2.30777741,0.95125389,0.09240723
2.31144524,0.95186997,0.06188965
2.17585373,0.892854691,0.09423828
2.17877007,0.89330483,0.06872558
2.0438633,0.83452416,0.09899902
2.04644394,0.83488274,0.07531738
1.91331292,0.77645684,0.0925293
1.91523934,0.77669526,0.07385254
1.78239632,0.71837616,0.0904541
1.78437806,0.71858216,0.07019043
1.65034485,0.66020203,0.10070801
1.65127945,0.66028023,0.09057617
1.51978112,0.60224533,0.09765625
1.52021981,0.60227204,0.09265137
1.38831521,0.54429055,0.10681152
1.38928223,0.54432297,0.09484863
1.25820351,0.4864254,0.10046387
1.25858498,0.4864254,0.09533691
1.12718201,0.42864991,0.10900879
1.12765122,0.42863465,0.10229492
0.9975586,0.37077332,0.09582519
0.99777794,0.37075615,0.09240723
0.86786652,0.31298066,0.08605957
0.86806679,0.31295586,0.0826416
0.73662186,0.25543404,0.10449219
0.7368908,0.25538445,0.09936523
0.6071167,0.19747544,0.08728027
0.60727883,0.19743348,0.08374023
3.26612092,1.41745568,0.05432129
3.27157593,1.41876221,0.02062988
3.12794304,1.35716629,0.08422851
3.13346291,1.35844612,0.04882812
2.99587059,1.29837418,0.07739258
3.00092507,1.29950524,0.04370117
2.86257744,1.23939324,0.08129883
2.8681736,1.24059677,0.04260254
2.73112107,1.18084526,0.0736084
2.73442078,1.18152428,0.04980469
2.59939766,1.12227822,0.06884765
2.60276223,1.12293435,0.0435791
2.46469117,1.06311798,0.08630371
2.46855927,1.06383133,0.0559082
2.33206368,1.00449944,0.09216308
2.33556366,1.00510216,0.06347656
2.19907761,0.9459076,0.10363769
2.20184708,0.94634819,0.07983398
2.06793023,0.88767434,0.10131836
2.07000733,0.88797379,0.0826416
1.93733788,0.82952309,0.09411621
1.93894768,0.82972908,0.07873535
1.8057251,0.77136422,0.1003418
1.80723572,0.771532061,0.08508301
1.67642594,0.71347046,0.08349609
1.67834282,0.713644031,0.06298828
1.54323769,0.65530396,0.11047363
1.54413224,0.65536499,0.1003418
1.41340447,0.59744454,0.10192871
1.4142418,0.59747887,0.0916748
1.28417206,0.53959084,0.08544922
1.28456307,0.53959656,0.08032226
1.15209198,0.48179818,0.10888672
1.15258408,0.48178673,0.10192871
1.02217484,0.42409134,0.10595703
1.02261734,0.42406273,0.09924316
0.89197541,0.36638642,0.10693359
0.89208413,0.366373071,0.10510254
0.76189042,0.30864525,0.10534668
0.76207734,0.30861473,0.10192871
0.6320324,0.25091744,0.10095215
0.63212014,0.25089646,0.09924316
3.30441285,1.47777367,0.04431152
3.16648674,1.41749764,0.07214355
3.1723404,1.41887474,0.03515625
3.03248787,1.358198171,0.07678223
3.03788567,1.3594265,0.04138183
2.90042305,1.29942704,0.07141113
2.9058857,1.30062485,0.03430176
2.76747513,1.24050904,0.07348633
2.77273179,1.24161148,0.03625488
2.63475991,1.18167878,0.07519531
2.63886261,1.18249894,0.0447998
2.49915505,1.12234879,0.1003418
2.50287819,1.1230526,0.07165527
2.37017251,1.06431008,0.07580566
2.37268258,1.0647564,0.05566406
2.23591042,1.00539017,0.09545898
2.23811341,1.00575447,0.0769043
2.10344124,0.94689751,0.1040039
2.10611344,0.94729996,0.08032226
1.97316361,0.88874627,0.09338379
1.97498322,0.88899422,0.07641601
1.8424511,0.83052445,0.08654785
1.84313202,0.830606461,0.07983398
1.71125222,0.77235413,0.08776855
1.71304131,0.77253151,0.0690918
1.57975007,0.71419716,0.09338379
1.58081627,0.71427918,0.08154297
1.44890213,0.65617371,0.09436035
1.44960976,0.65621186,0.08605957
1.3169384,0.59812737,0.10949707
1.31814194,0.59815598,0.09423828
1.18720246,0.54022217,0.09924316
1.18794823,0.540216451,0.08911133
1.05616189,0.4823494,0.10754394
1.05628396,0.48234368,0.10571289
0.92635918,0.42453194,0.10083008
0.92647171,0.4245224,0.09912109
0.79566002,0.36670494,0.10595703
0.79575348,0.36669159,0.10424805
0.6662426,0.308786401,0.09106445
0.66641808,0.30875016,0.08764648
3.35420609,1.54178048,0.04724121
3.36036492,1.54329491,0.01037598
3.21683121,1.4815197,0.0690918
3.22252274,1.482879641,0.0336914
3.08137322,1.4218216,0.08203125
3.08739663,1.42321587,0.04321289
2.94874764,1.36280823,0.07763672
2.95431328,1.36404992,0.04040527
2.8147316,1.30355072,0.08447265
2.81959725,1.30459404,0.05065918
2.68124009,1.24447441,0.08984375
2.68567086,1.24538041,0.05773926
2.54942131,1.18581391,0.08544922
2.5536728,1.186641701,0.05334473
2.41744805,1.12716294,0.08312988
2.41980362,1.127594,0.06457519
2.28603173,1.0686493,0.07763672
2.28870011,1.06910515,0.05566406
2.15055466,1.009490971,0.1072998
2.15289307,1.009861,0.08703613
2.01832009,0.95098496,0.11291504
2.02056313,0.95130539,0.0925293
1.88866997,0.89287949,0.09606933
1.89025307,0.89307976,0.08093262
1.75601578,0.83443642,0.109375
1.75785256,0.83463478,0.09069824
1.62503434,0.77625847,0.1081543
1.626297,0.7763691,0.09460449
1.49279404,0.71804238,0.12280273
1.49413681,0.71813012,0.10742187
1.36391831,0.66007614,0.09973144
1.36405182,0.66007996,0.09814453
1.23213578,0.60201264,0.11291504
1.23316956,0.60202217,0.09924316
1.10241318,0.54406739,0.10192871
1.10253907,0.54406548,0.10009765
0.97128487,0.486167911,0.11108398
0.97161484,0.48614502,0.10595703
0.84179879,0.42825127,0.09777832
0.84240914,0.42817879,0.08752441
0.7114048,0.37039566,0.09851074
0.71158791,0.37036324,0.09509277
0.58148385,0.31251717,0.09228515
0.58173562,0.31245423,0.08703613
3.40180588,1.60310746,0.02880859
3.26319314,1.54249001,0.05834961
3.12621689,1.482395181,0.08178711
3.13313294,1.48401642,0.03796387
2.99119759,1.42282868,0.0949707
2.9978447,1.42433739,0.05126953
2.86233712,1.36472702,0.06970215
2.86726571,1.36580277,0.03601074
2.72839928,1.30556298,0.08044433
2.73197175,1.30630875,0.05505371
2.59732056,1.24704552,0.07238769
2.60075188,1.24772644,0.04699707
2.46344567,1.18800164,0.0859375
2.46671677,1.18861771,0.06066894
2.32878304,1.128961571,0.11010742
2.3323555,1.12959099,0.08129883
2.20030404,1.07105446,0.08569336
2.20290566,1.0714798,0.0637207
2.06789971,1.01254845,0.09582519
2.07056427,1.01294709,0.07214355
1.93705559,0.9542923,0.09240723
1.9392376,0.95458413,0.07202148
1.80348015,0.89579392,0.1184082
1.80536843,0.89601326,0.09985351
1.67522622,0.83792878,0.09228515
1.67588234,0.83799172,0.08532715
1.54289818,0.779773721,0.1118164
1.54412079,0.77986527,0.0982666
1.41277886,0.72183037,0.10827637
1.41335869,0.72185898,0.10144043
1.28189469,0.66388893,0.11499023
1.28242493,0.66390038,0.10827637
1.15223885,0.606004721,0.10705566
1.15248871,0.6060009,0.10363769
1.02322388,0.54813576,0.09106445
1.02334595,0.54813004,0.0892334
0.89280701,0.49032021,0.09533691
0.8930111,0.490301141,0.09204101
0.76266861,0.43247605,0.09509277
0.76286316,0.43244744,0.09155273
0.63240815,0.37467575,0.09777832
0.63249207,0.37465859,0.09606933
3.44227028,1.66257286,0.03686523
3.30187035,1.60147095,0.0760498
3.31050492,1.60358429,0.02404785
3.16726876,1.54190827,0.08398437
3.17481041,1.54369927,0.0369873
3.03485871,1.48287583,0.07861328
3.04058075,1.4841919,0.04162598
2.90174485,1.42374993,0.07971191
2.90827561,1.4251976,0.03588867
2.77070809,1.36514855,0.06884765
2.77576256,1.36622429,0.03356933
2.63645745,1.3059063,0.08178711
2.64064217,1.306755071,0.05126953
2.50331688,1.24697686,0.0892334
2.50733185,1.24775124,0.05871582
2.37113762,1.1882267,0.08911133
2.37432671,1.18880463,0.06384277
2.23818589,1.12946129,0.09899902
2.24083901,1.12990952,0.0769043
2.10590554,1.07089997,0.10595703
2.10862542,1.0713234,0.08227539
1.97478676,1.01258088,0.10510254
1.97682,1.01286698,0.08642578
1.84419442,0.95435524,0.09997558
1.84543038,0.954507831,0.08813476
1.71196938,0.8960228,0.11352539
1.71379471,0.89621544,0.0949707
1.58207322,0.8379612,0.10412598
1.58332634,0.83806801,0.09057617
1.45140267,0.7798729,0.10424805
1.45228386,0.7799263,0.09411621
1.32108117,0.72182465,0.10095215
1.32134819,0.72183419,0.09765625
1.19112206,0.66376114,0.09228515
1.19176484,0.66376496,0.08374023
1.05963135,0.6058445,0.10852051
1.05998803,0.60583306,0.10339355
0.92934227,0.54783631,0.10595703
0.92945672,0.54782677,0.10412598
0.79865265,0.4900055,0.11401367
0.79895211,0.48996735,0.10888672
0.66923142,0.43206978,0.10217285
0.66950036,0.4320221,0.0970459
0.5384903,0.37443924,0.11694336
0.53865242,0.37439728,0.11352539
3.23389435,1.609544761,0.01660156
3.09415818,1.54869271,0.05480957
3.09998894,1.55005646,0.01782226
2.95746041,1.48871041,0.07836914
2.96333313,1.49003411,0.03967285
2.82693673,1.43020249,0.06384277
2.83285523,1.43148613,0.02331543
2.69164467,1.37068177,0.08251953
2.69733811,1.37186623,0.04211426
2.5604229,1.31209565,0.07495117
2.56384659,1.31277466,0.04956055
2.43215752,1.25406647,0.04455566
2.43544007,1.25468064,0.01916504
2.29596711,1.1946373,0.07800293
2.29868508,1.19511223,0.05603027
2.16444016,1.13611794,0.07653808
2.16643906,1.13644219,0.05957031
2.03331185,1.07769585,0.07263183
2.03521729,1.07797814,0.05566406
1.90003396,1.0190239,0.08984375
1.9016552,1.01923943,0.07458496
1.77022171,0.96087456,0.07653808
1.77159119,0.96103096,0.06298828
1.63770295,0.90250588,0.09277344
1.63931084,0.90266037,0.07580566
1.50709534,0.844400411,0.09130859
1.50876999,0.84452248,0.07263183
1.37711716,0.78633881,0.08288574
1.37768174,0.78636742,0.07617187
1.24597741,0.7282753,0.08972168
1.24624825,0.72827912,0.08630371
1.11512948,0.67025376,0.09411621
1.11561966,0.67024804,0.08740234
0.98421479,0.61234856,0.1027832
0.98444748,0.61233712,0.09936523
0.85458756,0.55442047,0.09362793
0.85468865,0.55441094,0.09204101
0.72458268,0.49652863,0.09057617
0.72476769,0.49650002,0.08728027
0.59428406,0.438764581,0.09533691
0.59463311,0.43869019,0.08850098
3.26234436,1.66664696,0.0657959
3.26848603,1.66814614,0.02868652
3.12496376,1.606370931,0.09069824
3.13141823,1.607898721,0.05041504
2.99286271,1.5474453,0.08581543
2.99909401,1.5488739,0.04528808
2.85994912,1.48837281,0.0871582
2.86494446,1.48947525,0.0534668
2.72987748,1.42996598,0.07055664
2.73324395,1.43067932,0.04699707
2.59543229,1.3706913,0.08642578
2.59936142,1.37148476,0.05773926
2.4617138,1.31165696,0.09973144
2.46483803,1.31225586,0.07592773
2.33195305,1.253438951,0.08459473
2.33514977,1.25401497,0.0592041
2.19945336,1.19474411,0.09191894
2.20188332,1.19515229,0.07165527
2.0672474,1.13616562,0.09863281
2.06918908,1.13646508,0.08166504
1.93681336,1.07791138,0.09143066
1.93884087,1.07819176,0.0727539
1.80542183,1.019563681,0.09436035
1.80698967,1.01975632,0.07910156
1.67275429,0.96115303,0.11230469
1.67423821,0.96130562,0.0970459
1.54208184,0.90303421,0.11230469
1.54286385,0.90309906,0.10388183
1.41157341,0.84499741,0.1126709
1.41215325,0.84503174,0.10595703
1.28258133,0.787086491,0.09655762
1.28312493,0.78710366,0.08984375
1.15106392,0.72905732,0.1105957
1.15144539,0.72905732,0.10546875
1.02067185,0.67116356,0.11364746
1.02126313,0.67114258,0.10510254
0.89132691,0.61322594,0.1015625
0.89175606,0.61319352,0.09472656
0.76158143,0.55535508,0.09667969
0.76158143,0.55535508,0.09667969
0.63096428,0.497613911,0.1072998
0.63096428,0.497613911,0.1072998
0.50109864,0.43985176,0.1072998
0.50133896,0.43978882,0.10217285
3.30187226,1.72589684,0.05102539
3.16344834,1.66530037,0.0805664
3.16972924,1.66680527,0.04187012
3.0309887,1.60622216,0.07617187
3.03573418,1.6073227,0.04577637
2.8970089,1.54686165,0.08349609
2.90234185,1.54805947,0.0480957
2.76395798,1.48778534,0.08691406
2.76885987,1.48884201,0.05310058
2.63183213,1.42895317,0.08532715
2.63559533,1.42972756,0.05834961
2.49926377,1.37009049,0.08874512
2.50241852,1.37070847,0.06518555
2.36596108,1.3111763,0.10046387
2.36964989,1.31185723,0.0715332
2.23567391,1.25286103,0.08972168
2.23836709,1.25332642,0.06774902
2.10442162,1.19442177,0.08825683
2.10678292,1.19479943,0.06799316
1.97249222,1.13595009,0.09484863
1.97455788,1.136251451,0.07629394
1.84119034,1.07763481,0.09777832
1.84225846,1.077772141,0.08764648
1.70955658,1.01935578,0.1060791
1.71125412,1.0195427,0.08911133
1.57801056,0.961130151,0.11499023
1.57945824,0.96125985,0.09960937
1.44892884,0.90327263,0.10192871
1.44953728,0.903316501,0.09509277
1.31892586,0.84531975,0.09838867
1.31963158,0.84535027,0.08984375
1.18850518,0.78738404,0.10083008
1.18902398,0.78739167,0.09411621
1.05953408,0.72947502,0.08483887
1.05966187,0.729473121,0.08300781
0.92848969,0.67165375,0.09899902
0.92882538,0.671634681,0.09399414
0.79938317,0.61380196,0.08654785
0.79979897,0.61375809,0.07958984
0.66837121,0.55622101,0.10742187
0.66856003,0.55619049,0.1040039
0.53938485,0.49832535,0.09204101
0.5395546,0.4982853,0.08850098
3.35047532,1.78701401,0.03137207
3.20678902,1.725023271,0.08996582
3.21647454,1.72737313,0.03112793
3.07468224,1.665948871,0.08129883
3.08004189,1.66720963,0.04760742
2.94158364,1.60671616,0.08117676
2.94621277,1.60776902,0.05090332
2.80816079,1.54746247,0.0847168
2.81463242,1.54887772,0.04089355
2.67399598,1.48812676,0.09570312
2.67877198,1.48912812,0.06201172
2.54487992,1.42988968,0.07238769
2.54787064,1.43048859,0.05041504
2.40999222,1.37055207,0.09289551
2.41241456,1.371011741,0.07434082
2.27684784,1.31161499,0.10217285
2.27939034,1.31206704,0.08178711
2.14610482,1.25317002,0.09423828
2.1481247,1.2535038,0.07727051
2.01430703,1.19462395,0.09729004
2.01660538,1.19497109,0.07702637
1.88222504,1.13609124,0.10449219
1.88386345,1.13631249,0.08935547
1.75220108,1.07787514,0.09387207
1.75323678,1.07799721,0.08374023
1.61996079,1.01945687,0.10656738
1.62143136,1.01960183,0.09130859
1.49025536,0.96134186,0.09472656
1.49102784,0.96140099,0.08618164
1.35856438,0.90314675,0.10681152
1.35972214,0.90320778,0.09326172
1.22790719,0.84509278,0.109375
1.22845459,0.84510613,0.10253906
1.09817696,0.78705025,0.09997558
1.09855462,0.78704834,0.09484863
0.96793557,0.72900772,0.09741211
0.96793557,0.72900772,0.09741211
0.83648682,0.67119408,0.11767578
0.83669281,0.67117691,0.11437988
0.70648957,0.61321068,0.11352539
0.70678139,0.61317063,0.10839844
0.57767868,0.55518341,0.09228515
0.57812119,0.55509377,0.0838623
0.44639206,0.49767113,0.11950683
0.44670868,0.49758149,0.11254883
3.25752831,1.78689576,0.05224609
3.12129403,1.72684288,0.0690918
3.12836266,1.72852707,0.02526855
2.98734093,1.66740227,0.07385254
2.99388886,1.66891289,0.03186035
2.85589028,1.608612061,0.06469726
2.86118317,1.6097889,0.02954101
2.72202301,1.5493145,0.07263183
2.72615624,1.5501976,0.04406738
2.58898163,1.49023629,0.07617187
2.59365273,1.49118996,0.04248047
2.45264626,1.43058777,0.10644531
2.456913,1.431413651,0.07434082
2.32176018,1.37206459,0.09777832
2.32499695,1.37265587,0.07238769
2.1911335,1.3136406,0.08874512
2.19359398,1.31406021,0.06848144
2.05827141,1.25489426,0.09973144
2.06081009,1.2552929,0.07775879
1.92876435,1.19671631,0.08300781
1.93045807,1.19695473,0.06762695
1.79684258,1.13823319,0.08935547
1.79843522,1.13843346,0.07409668
1.66562844,1.07986641,0.08972168
1.66729737,1.0800438,0.07287598
1.53397561,1.021528251,0.09680176
1.53524399,1.02163887,0.08325195
1.40236474,0.9632988,0.10656738
1.40281105,0.96332932,0.1015625
1.27242089,0.90522766,0.09887695
1.2728386,0.90524292,0.09387207
1.14150811,0.84717751,0.1048584
1.14189721,0.84718132,0.09973144
1.01097298,0.78912163,0.10546875
1.01134491,0.78911209,0.10021973
0.88164902,0.73108673,0.09057617
0.88175583,0.73107911,0.08898926
0.75183869,0.673069,0.08276367
0.75194741,0.67305756,0.08105469
0.62003899,0.61540985,0.11206055
0.62021637,0.61537934,0.10876465
0.49048233,0.55747033,0.10314941
0.49064064,0.55743027,0.09985351
3.29718209,1.84292794,0.01708984
3.15251923,1.78079033,0.08410644
3.16132355,1.78290558,0.03027344
3.01997376,1.721731191,0.08190918
3.02714539,1.72340203,0.03649902
2.88913727,1.66311264,0.07019043
2.89502144,1.66443825,0.03149414
2.75359726,1.60348511,0.09069824
2.75878716,1.60460663,0.05529785
2.62464333,1.54531098,0.06726074
2.62867356,1.5461464,0.03857422
2.49177361,1.48641014,0.07397461
2.49588776,1.48722077,0.0435791
2.36011124,1.42778397,0.07299805
2.36295891,1.42831421,0.05102539
2.22945023,1.36938668,0.06555176
2.23197365,1.369827271,0.04516601
2.09583474,1.31055642,0.08422851
2.09803391,1.31091118,0.06567383
1.96411515,1.25214386,0.09033203
1.9664116,1.252481461,0.06994629
1.83156205,1.1936493,0.10498047
1.8328209,1.19381523,0.09326172
1.70175744,1.13559533,0.09631348
1.70295144,1.13573075,0.08459473
1.57132531,1.07754135,0.09594726
1.57229615,1.077632911,0.08581543
1.44044304,1.01949501,0.10192871
1.44137001,1.019563681,0.09155273
1.31035805,0.96157647,0.10095215
1.31049729,0.96158219,0.09924316
1.18016243,0.90373421,0.10375976
1.18043328,0.90373993,0.1003418
1.05012513,0.84593392,0.10571289
1.05024529,0.845932011,0.10412598
0.92228699,0.78807831,0.0769043
0.92228699,0.78807831,0.0769043
0.79228211,0.730272301,0.07824707
0.79259682,0.73024178,0.07324219
0.66189194,0.67261315,0.08911133
0.66207695,0.67258644,0.08581543
0.53142357,0.61508561,0.1048584
0.53151703,0.61506653,0.10302734
