X,Y,Z
3.41522217,1.23732376,0.06225586
2.88867569,2.6325531,0.05126953
2.88834,2.63264275,0.04296875
2.93545723,2.49848938,0.05639648
2.93519402,2.49852562,0.04943848
2.98159981,2.36458778,0.04528808
2.98129654,2.36458397,0.0369873
3.02815056,2.23069191,0.0456543
3.02786064,2.23064041,0.03710937
3.07462311,2.09666443,0.04248047
3.07418442,2.096502299,0.02880859
3.12094879,1.96254921,0.03442383
3.12043953,1.96224976,0.01745605
3.17669868,1.835990909,0.35888672
3.17593193,1.835353849,0.33166504
3.21455955,1.69473076,0.04882812
3.21416092,1.69428825,0.03356933
3.26087761,1.560224529,0.03674316
3.26046753,1.55963707,0.01989746
3.307621,1.426200869,0.04113769
3.30747223,1.42592812,0.03442383
3.35421181,1.29177284,0.03747558
3.35407639,1.29146194,0.03076172
3.40139008,1.15910911,0.06689453
3.40129852,1.1588459,0.06188965
2.82684708,2.69089699,0.03735351
2.82642555,2.69104004,0.02722168
2.87398148,2.55696297,0.05334473
2.87398148,2.55696297,0.05334473
2.91997719,2.423210139,0.03955078
2.9197979,2.42322159,0.03479004
2.96662331,2.28932762,0.04260254
2.96650314,2.28931808,0.0390625
3.01347542,2.15575981,0.05419922
3.0134201,2.15574646,0.05249023
3.05968666,2.02199173,0.04626465
3.05947685,2.021892549,0.03955078
3.11449051,1.89406586,0.33093262
3.11343956,1.89334679,0.29504394
3.16100502,1.76258469,0.35327148
3.15235329,1.754417419,0.03674316
3.19903755,1.62093162,0.04455566
3.1987381,1.62055969,0.03271484
3.24521828,1.48662567,0.03063965
3.24502182,1.48631287,0.02233887
3.29187965,1.35313797,0.0378418
3.2917347,1.352849959,0.03112793
3.33879662,1.22013855,0.05676269
3.33856773,1.21956634,0.04492187
2.80206299,2.63399315,0.03552246
2.80185509,2.63405418,0.03051758
2.84933472,2.49970627,0.05249023
2.84900284,2.49976158,0.04394531
2.89464569,2.36569977,0.01855469
2.89451981,2.36570358,0.01501465
2.94157219,2.23148918,0.02661133
2.94139481,2.23146629,0.02160644
2.98918533,2.09760857,0.05676269
2.98890495,2.09751892,0.04833984
3.03494644,1.96322441,0.03149414
3.03447342,1.96297645,0.01623535
3.09135246,1.83638,0.36926269
3.09017372,1.835487369,0.32849121
3.12834358,1.694561,0.03320312
3.1279335,1.69413757,0.01794433
3.18222618,1.570028299,0.32385254
3.17463303,1.559860229,0.01928711
3.22184563,1.42648125,0.04321289
3.22161102,1.42608261,0.03308105
3.26867867,1.29231262,0.0493164
3.26853752,1.29201126,0.04260254
3.31560707,1.15885925,0.06481933
3.31547928,1.15851974,0.05810547
2.77972794,2.557983399,0.03137207
2.77959442,2.55801582,0.02807617
2.82660866,2.42391014,0.04016113
2.82640839,2.42393112,0.03491211
2.87305832,2.28999519,0.03869629
2.87274742,2.28998184,0.03015137
2.92001533,2.15611076,0.05126953
2.91943169,2.15598679,0.03442383
2.96669388,2.02238464,0.05786133
2.9663105,2.02223015,0.04602051
3.01250839,1.88813019,0.03601074
3.01219368,1.88793755,0.02575683
3.05977249,1.75481224,0.06225586
3.05914307,1.75427055,0.04016113
3.10573196,1.62026215,0.04162598
3.10554886,1.620054239,0.03466797
3.1525116,1.48663711,0.05187988
3.15213776,1.48608971,0.03662109
3.19877815,1.352098459,0.03955078
3.19839478,1.351388929,0.02258301
3.24540138,1.21810532,0.04211426
3.24505615,1.21730614,0.02526855
3.2918663,1.08343697,0.03405762
3.29170799,1.08298492,0.02551269
2.71705437,2.59835434,0.0571289
2.71663094,2.59847832,0.04699707
2.76251602,2.4646492,0.03161621
2.76224136,2.464693069,0.0246582
2.8094368,2.33063316,0.04211426
2.8093071,2.33063507,0.03869629
2.85580254,2.19660187,0.03771973
2.85537529,2.19654274,0.02575683
2.90333176,2.06295395,0.06799316
2.90298843,2.06284523,0.05786133
2.94934654,1.92910194,0.0559082
2.94891548,1.92887878,0.04223633
3.00402832,1.80153656,0.33410644
2.99498177,1.7948246,0.02954101
3.04201698,1.66133881,0.04821777
3.0417347,1.66105843,0.03796387
3.08844948,1.5274601,0.04699707
3.08810234,1.527009959,0.03344726
3.13469315,1.39304733,0.03564453
3.13440895,1.392578119,0.02368164
3.18110466,1.25878715,0.03039551
3.18092155,1.258411409,0.02197265
3.2280674,1.1257019,0.05078125
3.22783089,1.12509727,0.03869629
2.69779968,2.50984383,0.05029297
2.69730759,2.50995254,0.03833008
2.74414635,2.375787729,0.04504394
2.74388504,2.375810619,0.03833008
2.79049683,2.24180412,0.04052734
2.79018593,2.241785049,0.03210449
2.83750916,2.10791206,0.05432129
2.83727264,2.10785866,0.04760742
2.88412857,1.974054339,0.05810547
2.88379097,1.97391319,0.04797363
2.9394207,1.84568596,0.34179687
2.93788719,1.84472465,0.2923584
2.97665024,1.70577621,0.0415039
2.97625351,1.70543289,0.0279541
3.02367973,1.57227135,0.05944824
3.02339935,1.57195282,0.04907226
3.06942749,1.43712425,0.02832031
3.06908607,1.43662643,0.01464844
3.11617851,1.30304146,0.03344726
3.11594391,1.3026123,0.02331543
3.16269684,1.16858482,0.02905273
3.16251755,1.16817474,0.02050781
3.20965385,1.03517342,0.04577637
3.20948982,1.03471374,0.03723144
2.63613701,2.54692078,0.05883789
2.63563919,2.5470562,0.04699707
2.68206024,2.41326523,0.04626465
2.68199348,2.413274759,0.04467773
2.72833061,2.27939796,0.04101562
2.72800446,2.27939606,0.0324707
2.77481079,2.14556312,0.04138183
2.77456665,2.14552498,0.03466797
2.82098007,2.011611939,0.03271484
2.82056999,2.0114727,0.02075195
2.87700272,1.88282967,0.32873535
2.86750793,1.87777901,0.03442383
2.9136734,1.743680949,0.02416992
2.91341972,1.74348831,0.01586914
2.96068573,1.61048508,0.04443359
2.96015549,1.60995102,0.02563476
3.00714302,1.47670364,0.0447998
3.00687599,1.4763546,0.0345459
3.05333137,1.34247589,0.03405762
3.05312347,1.342136379,0.02551269
3.10003281,1.20879364,0.04162598
3.09988022,1.208478929,0.03479004
3.14647293,1.074703219,0.03869629
3.14629936,1.07426643,0.03015137
2.57360649,2.587066649,0.04455566
2.57331467,2.58716011,0.0378418
2.61978531,2.45296478,0.03466797
2.61964226,2.45299339,0.03125
2.66711617,2.31881905,0.05419922
2.66691589,2.318832399,0.04919433
2.71338272,2.18478775,0.04724121
2.71338272,2.18478775,0.04724121
2.76008797,2.05073357,0.05151367
2.7597847,2.050655359,0.04296875
2.80680847,1.9168129,0.05761719
2.80635262,1.91661072,0.04406738
2.86149979,1.788293839,0.31896973
2.8521862,1.7822113,0.02282715
2.89936447,1.648471829,0.04248047
2.8991127,1.64824867,0.03393555
2.94550896,1.513965609,0.02844238
2.94541359,1.51385498,0.02502441
2.99248695,1.380449289,0.04492187
2.99231338,1.38019562,0.03820801
3.03885841,1.24566078,0.03417969
3.03865814,1.24528885,0.02563476
3.08549499,1.11133766,0.0345459
3.08542061,1.11116791,0.03112793
2.55814171,2.4803772,0.0456543
2.55806351,2.48039436,0.04382324
2.60439491,2.34663391,0.04125976
2.60425377,2.34664917,0.0378418
2.65117645,2.21282959,0.04992676
2.65104294,2.21282387,0.04650879
2.69789124,2.0790844,0.05725098
2.69776344,2.07905769,0.05383301
2.74398994,1.94537926,0.0493164
2.74386978,1.94533539,0.04589844
2.80044556,1.81727028,0.35559082
2.79928207,1.81660461,0.31994629
2.83719444,1.67806435,0.05993652
2.83672714,1.67769241,0.04467773
2.88333893,1.543960569,0.04956055
2.88324356,1.5438633,0.04626465
2.92936325,1.40937614,0.03186035
2.92913437,1.40907097,0.02331543
2.97644043,1.27617073,0.05334473
2.97610474,1.27560615,0.03979492
3.02261543,1.14158058,0.03942871
3.02246284,1.14126396,0.03271484
3.06917,1.007478709,0.03955078
3.06899261,1.00702858,0.03100586
2.49133492,2.51723671,0.05725098
2.49118233,2.517278669,0.05383301
2.53644943,2.383646009,0.02575683
2.53623581,2.38367844,0.02062988
2.58413887,2.24978638,0.05639648
2.58406639,2.24978638,0.05456543
2.63047218,2.116077419,0.05444336
2.63002014,2.11601829,0.04260254
2.67634773,1.9822197,0.03967285
2.67610359,1.98214722,0.03295898
2.72309494,1.84854317,0.04833984
2.72280312,1.84840202,0.03979492
2.76927376,1.71445274,0.03918457
2.76894569,1.71422768,0.02905273
2.81587791,1.5805912,0.04272461
2.81541252,1.58016205,0.02734375
2.86224556,1.446445459,0.0378418
2.86200714,1.44615936,0.02929687
2.90906143,1.31289101,0.04943848
2.90879631,1.31249237,0.03918457
2.95514488,1.1781826,0.0324707
2.95489883,1.17772674,0.0222168
3.00219536,1.04508972,0.05383301
3.00208282,1.04483414,0.04882812
2.4743042,2.41181755,0.04125976
2.4738636,2.411903379,0.03112793
2.52190971,2.27752876,0.0657959
2.52155685,2.27754974,0.05737305
2.56812859,2.14356804,0.05895996
2.56792831,2.14355087,0.05383301
2.61452675,2.00957298,0.05615234
2.61401939,2.00945091,0.04248047
2.66069412,1.875144959,0.04382324
2.66039276,1.87502098,0.03540039
2.71713257,1.74711609,0.34118652
2.70698357,1.74093437,0.03649902
2.7541275,1.6072464,0.05493164
2.75386047,1.60702515,0.04638672
2.80044174,1.47295761,0.04748535
2.80008888,1.47257805,0.03540039
2.84690094,1.33853722,0.04248047
2.8465786,1.3380928,0.03063965
2.89390182,1.20481682,0.05700683
2.89359856,1.20429993,0.04504394
2.94032097,1.07024383,0.04968262
2.9401226,1.06982613,0.04125976
2.98680878,0.93564606,0.04394531
2.98662567,0.93517876,0.03540039
2.42577744,2.40964699,0.04052734
2.42540932,2.40972137,0.03210449
2.47246551,2.27582741,0.04626465
2.47210693,2.27585411,0.03771973
2.51920891,2.14206505,0.05383301
2.51907158,2.14205742,0.05041504
2.56580925,2.00825119,0.05761719
2.5653553,2.00815201,0.0456543
2.61130905,1.87415314,0.03186035
2.61106682,1.87405968,0.02514648
2.65842438,1.7406559,0.05090332
2.6581955,1.74052429,0.04418945
2.71436882,1.61430931,0.34729004
2.71284485,1.61310196,0.29968262
2.75158882,1.473167419,0.05859375
2.75128365,1.4728508,0.04846191
2.79771423,1.338844299,0.04638672
2.79737854,1.3384037,0.03442383
2.85159874,1.21700668,0.33081055
2.84381294,1.20429993,0.03149414
2.89104843,1.071603769,0.06030273
2.89076233,1.07103348,0.04846191
2.93728638,0.936868669,0.04736328
2.93717575,0.93659592,0.04223633
2.37833214,2.3987236,0.02770996
2.37833214,2.3987236,0.02770996
2.4255619,2.26413536,0.04077148
2.42519951,2.26416397,0.03222656
2.47233009,2.12973022,0.04406738
2.47226334,2.12972641,0.04248047
2.51904297,1.99538803,0.04675293
2.51878357,1.99533272,0.03991699
2.56544876,1.860984799,0.04138183
2.56501198,1.86081886,0.02929687
2.61223984,1.726799009,0.04711914
2.61188889,1.72659874,0.0369873
2.66826248,1.59989738,0.33789062
2.65847778,1.59228134,0.03674316
2.7052269,1.45802689,0.04101562
2.70486641,1.45765877,0.0291748
2.75226593,1.32415008,0.05541992
2.75192261,1.32370949,0.04345703
2.79895782,1.18981934,0.05761719
2.79850388,1.18909454,0.04052734
2.84526062,1.05486107,0.04516601
2.84509087,1.05452919,0.03820801
2.89181137,0.9201622,0.04089355
2.89165688,0.91979027,0.03393555
2.32504272,2.39872742,0.04394531
2.32442474,2.398859019,0.03027344
2.37131309,2.26464653,0.03869629
2.37101936,2.26467323,0.03198242
2.41856766,2.13057899,0.0571289
2.41835022,2.13056946,0.05187988
2.46505165,1.99659347,0.05773926
2.46478653,1.99654388,0.05102539
2.51140594,1.86257934,0.05505371
2.51089668,1.862400049,0.0415039
2.55786514,1.72852898,0.0546875
2.55762672,1.72840309,0.04785156
2.61414909,1.60172653,0.34875488
2.60438156,1.59454536,0.05603027
2.65064239,1.46027946,0.04907226
2.65026665,1.459917069,0.03710937
2.69725609,1.326349259,0.05334473
2.69685554,1.32585907,0.03967285
2.74328232,1.19148636,0.0357666
2.74300385,1.19106293,0.02551269
2.79019546,1.057983399,0.05065918
2.7898922,1.057415009,0.03869629
2.83681297,0.92395782,0.05407715
2.8366127,0.923505779,0.0456543
2.26695633,2.40979958,0.05517578
2.26672173,2.40985489,0.0501709
2.3134594,2.27581215,0.05627441
2.31315422,2.27584839,0.0493164
2.35940552,2.14187813,0.04455566
2.35933685,2.14187813,0.04296875
2.4056778,2.007863999,0.04003906
2.40533257,2.00780868,0.03149414
2.45230865,1.87360001,0.04174805
2.45204353,1.87351799,0.03491211
2.50992584,1.74491119,0.34729004
2.49921036,1.73970795,0.05297851
2.54542732,1.60559654,0.04626465
2.54502106,1.60531998,0.03442383
2.59240913,1.47203064,0.06201172
2.5922451,1.47188377,0.05688476
2.63815689,1.33728409,0.0390625
2.63774109,1.33680916,0.02539062
2.68452454,1.20295906,0.03417969
2.68437958,1.20275307,0.02905273
2.73174095,1.07009697,0.06115723
2.7316494,1.06993866,0.05761719
2.77773857,0.93496132,0.04089355
2.77760887,0.93468857,0.03564453
2.22130394,2.39365578,0.05078125
2.2209034,2.39374733,0.04223633
2.2680397,2.25935745,0.05456543
2.26788521,2.259374619,0.05114746
2.31445694,2.125188829,0.05212402
2.31416321,2.12518501,0.04528808
2.36100769,1.99105835,0.05297851
2.36065865,1.99100494,0.04443359
2.40682983,1.856685639,0.03503418
2.40649796,1.85658264,0.02648926
2.46522713,1.72808838,0.35571289
2.45443153,1.72289658,0.06311035
2.50039864,1.58826065,0.04638672
2.50028419,1.588184359,0.04309082
2.54679871,1.453931809,0.04211426
2.54651642,1.45368195,0.03356933
2.5935421,1.31979752,0.04748535
2.59301376,1.319202419,0.03039551
2.64036942,1.186046599,0.05786133
2.64012146,1.18569946,0.0493164
2.68683815,1.05154228,0.05383301
2.68660736,1.05114555,0.04528808
2.73313141,0.9165535,0.04187012
2.73292351,0.91611671,0.03344726
2.18775749,2.341564179,0.06506348
2.18735886,2.34164429,0.05651855
2.2331295,2.20760345,0.04003906
2.23282814,2.20762825,0.03332519
2.28016853,2.07355499,0.0526123
2.27973175,2.07353401,0.04248047
2.32601547,1.93941498,0.03710937
2.32559967,1.939334869,0.02685547
2.37283134,1.8053627,0.04443359
2.37263298,1.80529404,0.03930664
2.43048096,1.67710495,0.34655762
2.41955948,1.67140388,0.05053711
2.46612167,1.53739357,0.05249023
2.46570778,1.53709793,0.04064941
2.51262856,1.40327072,0.05224609
2.5124073,1.40306282,0.04541015
2.5592556,1.26917839,0.05493164
2.55888367,1.26874161,0.04284668
2.60582161,1.13524818,0.05749512
2.60552788,1.13481903,0.04736328
2.65206528,1.00065231,0.04736328
2.65179062,1.00016403,0.03723144
2.69900703,0.86723328,0.06274414
2.69862556,0.86641502,0.04748535
2.14832687,2.30266762,0.03894043
2.14800835,2.30272293,0.03222656
2.1950531,2.16827965,0.04211426
2.19482422,2.168293,0.0369873
2.24279404,2.034179689,0.07043457
2.24249649,2.034158709,0.06359863
2.28868103,1.89993477,0.05566406
2.2883358,1.89986038,0.04724121
2.33555984,1.76594353,0.06542969
2.33529091,1.76584244,0.05859375
2.38202476,1.63183403,0.06481933
2.3817749,1.6316967,0.0579834
2.438694,1.50523186,0.35449219
2.42824364,1.49748421,0.05676269
2.4748497,1.36330032,0.05871582
2.47439766,1.36286735,0.04516601
2.52108955,1.228652949,0.04882812
2.52077484,1.22827148,0.03869629
2.56778717,1.09436798,0.05212402
2.56748962,1.09392738,0.04187012
2.61506271,0.9614296,0.07910156
2.61455345,0.96051598,0.0604248
2.66132164,0.82629967,0.0657959
2.66097832,0.8255558,0.05212402
2.1075058,2.27037811,0.04821777
2.1074276,2.27038956,0.04663086
2.15420914,2.13625908,0.05310058
2.15390205,2.136270519,0.04638672
2.20129967,2.002382279,0.06848144
2.20115089,2.00236893,0.06506348
2.24734306,1.86839676,0.05969238
2.24706268,1.868333819,0.05285644
2.29405785,1.73458671,0.06726074
2.29359245,1.734407419,0.05541992
2.34051132,1.600679399,0.06811523
2.34000206,1.60039329,0.05456543
2.39695168,1.47429657,0.35095215
2.38658524,1.46648788,0.05834961
2.43323708,1.33284759,0.0657959
2.43266487,1.33229637,0.04870605
2.47923088,1.19854736,0.0534668
2.47907066,1.19835281,0.04833984
2.52589798,1.064863199,0.06091308
2.52529907,1.06397057,0.04052734
2.57221603,0.93068123,0.05676269
2.57203102,0.93034553,0.04992676
2.61863899,0.7965374,0.05517578
2.61833763,0.79588509,0.04333496
2.06158257,2.24433517,0.05505371
2.06133842,2.24437141,0.05004883
2.10866356,2.11017227,0.06762695
2.10851288,2.11017609,0.06433105
2.15473557,1.97598839,0.05773926
2.1544342,1.97595787,0.05090332
2.2009716,1.841722489,0.05090332
2.20054436,1.8416214,0.04064941
2.2477932,1.7075882,0.05786133
2.24752235,1.70748329,0.05114746
2.30580521,1.57993507,0.36120605
2.29471016,1.57365417,0.06860351
2.34126472,1.43965149,0.07067871
2.34102249,1.43946838,0.06396484
2.38773537,1.305427549,0.06933594
2.38721848,1.304924009,0.05407715
2.43374062,1.170743939,0.05419922
2.43330574,1.170217509,0.04052734
2.48079109,1.03723335,0.07104492
2.48027992,1.03647613,0.05395508
2.52750778,0.90316772,0.07629394
2.52736473,0.90291214,0.07116699
2.57362175,0.76809883,0.06054687
2.57340431,0.76762962,0.05212402
1.97926903,2.33208084,0.06152344
1.97867012,2.332220079,0.04943848
2.02582359,2.19783783,0.0625
2.02549934,2.19787788,0.05578613
2.07214355,2.06365395,0.05883789
2.07206726,2.06365395,0.05725098
2.11899376,1.92953491,0.06738281
2.1187706,1.9295063,0.06225586
2.16544151,1.79536629,0.06665039
2.16515923,1.79528999,0.05993652
2.21237946,1.66146088,0.07861328
2.21224976,1.66140556,0.07531738
2.25802422,1.526962279,0.05786133
2.25776863,1.526807779,0.05114746
2.3149395,1.40101433,0.34716797
2.30452156,1.39276886,0.05810547
2.35109711,1.2584095,0.05871582
2.35051537,1.257823939,0.04162598
2.39805794,1.12469482,0.07263183
2.39778519,1.12435532,0.06408691
2.44420242,0.9899559,0.06103515
2.44374466,0.98925781,0.04577637
2.49071884,0.855455399,0.05932617
2.49038315,0.854839319,0.04724121
1.95561218,2.25751114,0.07238769
1.95518875,2.25758934,0.06384277
2.00160599,2.12343407,0.0625
2.00144196,2.1234436,0.05908203
2.04727745,1.98925209,0.04504394
2.04696465,1.98923683,0.03808594
2.09406662,1.85505485,0.0513916
2.09369469,1.85498619,0.04284668
2.14109993,1.72115135,0.06530762
2.14088821,1.72108078,0.06018066
2.18780518,1.58724022,0.07202148
2.1872654,1.586973189,0.05847168
2.23353767,1.45282364,0.05407715
2.23321724,1.452608109,0.04553223
2.28032875,1.3189373,0.06286621
2.27984238,1.31851387,0.0493164
2.32717133,1.185112,0.07324219
2.32676887,1.1846714,0.0612793
2.37333488,1.050699229,0.06469726
2.37306595,1.05033684,0.05615234
2.41974831,0.91634178,0.06176758
2.41939354,0.91576576,0.04980469
2.46630096,0.78225899,0.06396484
2.46606445,0.78179932,0.05541992
1.92269516,2.20586014,0.06323242
1.9221096,2.20594978,0.05151367
1.9695816,2.07161522,0.0715332
1.96934128,2.07162476,0.06640625
2.01554489,1.93736839,0.05993652
2.01539421,1.93735504,0.05664062
2.06195068,1.80310821,0.05761719
2.06150818,1.803009029,0.04748535
2.10887146,1.66903686,0.06787109
2.10844803,1.66887855,0.05761719
2.16692734,1.54104233,0.36071777
2.1553669,1.53485298,0.06811523
2.20175171,1.40057754,0.06530762
2.201437,1.40035057,0.05700683
2.24825859,1.26644897,0.06628418
2.24783897,1.26606178,0.05444336
2.29469299,1.13214302,0.06433105
2.29406357,1.131425859,0.0456543
2.34111404,0.9977684,0.06152344
2.34073639,0.997240069,0.04956055
2.38743401,0.86307335,0.05432129
2.38718224,0.862648009,0.04577637
2.43473244,0.73003769,0.08020019
2.43440628,0.729381559,0.06835937
1.88899994,2.15812302,0.06091308
1.88883018,2.158144,0.05749512
1.93647003,2.02423668,0.0838623
1.93639183,2.02423668,0.08215332
1.98283958,1.890447619,0.08422851
1.98260307,1.89042091,0.07897949
2.02833176,1.75639343,0.06408691
2.02788734,1.7562809,0.05395508
2.07518005,1.622562409,0.07434082
2.07468414,1.62236214,0.06237793
2.13240051,1.49479484,0.34814453
2.12117577,1.48841095,0.06408691
2.1678009,1.35457611,0.06958008
2.16761017,1.35443306,0.06445312
2.21410751,1.22060013,0.06726074
2.21356583,1.220081329,0.05200195
2.26060867,1.08664513,0.06921387
2.26015282,1.086105349,0.05554199
2.3068943,0.95246887,0.0649414
2.30662537,0.95208359,0.05639648
2.35305405,0.81799889,0.0559082
2.3526516,0.817304609,0.0423584
2.40001488,0.68462372,0.07177734
2.39986992,0.68432617,0.06652832
1.81487465,2.23747635,0.0703125
1.81461334,2.23752785,0.06518555
1.86164093,2.103195189,0.07531738
1.86121941,2.10323334,0.06677246
1.90721512,1.96898842,0.05603027
1.90689659,1.96897888,0.04919433
1.95456886,1.83474541,0.07373047
1.95433998,1.834709169,0.06860351
2.00040817,1.70031929,0.05822754
2.00004005,1.70020866,0.04980469
2.0473423,1.56637192,0.06933594
2.04691696,1.56618118,0.05895996
2.10471344,1.43890381,0.34655762
2.09370041,1.43210602,0.06591797
2.14012337,1.29780388,0.0637207
2.1397438,1.2974987,0.05358887
2.18693161,1.16362762,0.07067871
2.18639183,1.16308212,0.05541992
2.23342514,1.02939796,0.07067871
2.23308754,1.02897835,0.0604248
2.27931023,0.8940258,0.04943848
2.27914619,0.89377975,0.04418945
2.32640457,0.76054573,0.06750488
2.3262558,0.76027679,0.06237793
1.79146385,2.16888618,0.06530762
1.79137421,2.16889954,0.06347656
1.83812904,2.03479576,0.06970215
1.83788109,2.0348072,0.06457519
1.88472557,1.90075111,0.07287598
1.88448715,1.90073395,0.06787109
1.93159103,1.766754149,0.08215332
1.93098068,1.76662826,0.06848144
1.97766685,1.63262176,0.07397461
1.97730064,1.63249206,0.06542969
2.02389145,1.49847031,0.06872558
2.02312851,1.49808121,0.04992676
2.07038879,1.364477159,0.0703125
2.06999016,1.36420441,0.05993652
2.11652184,1.23021126,0.06225586
2.11627388,1.22999382,0.05554199
2.16318893,1.09625435,0.06762695
2.16265869,1.09567451,0.05236816
2.20983315,0.962385179,0.07312012
2.20949745,0.96194076,0.06298828
2.25547981,0.82699776,0.046875
2.2552166,0.82657623,0.03845215
2.3029747,0.69460678,0.08093262
2.30282974,0.69432831,0.07580566
1.76748848,2.1027317,0.05957031
1.76723289,2.102762219,0.05444336
1.81411743,1.96838379,0.06140137
1.81362724,1.96838379,0.05114746
1.86137962,1.8341732,0.07714844
1.86137962,1.8341732,0.07714844
1.90735817,1.69981575,0.06542969
1.90705872,1.69973946,0.05871582
1.95376778,1.56564522,0.06396484
1.95355225,1.56555939,0.05895996
2.00041771,1.43153,0.06787109
2.00014687,1.4313755,0.06115723
2.05841064,1.30594826,0.36791992
2.04764938,1.29790115,0.08740234
2.09378242,1.16349029,0.07849121
2.09316254,1.16290283,0.06140137
2.13972855,1.02863884,0.0625
2.13949203,1.02836227,0.05554199
2.18650246,0.89468574,0.07006836
2.18606567,0.89406776,0.05664062
2.23285103,0.75995064,0.06335449
2.23253822,0.75942039,0.05297851
2.27996445,0.62660789,0.08239746
2.27967644,0.62602615,0.07226562
1.70678902,2.15794182,0.08874512
1.70643234,2.15800095,0.08190918
1.75243759,2.02384186,0.07214355
1.75209618,2.02386093,0.06530762
1.7995472,1.889719009,0.08544922
1.79930496,1.88970566,0.08032226
1.84505081,1.75533676,0.06384277
1.84474373,1.75527954,0.0571289
1.8913517,1.62097931,0.05871582
1.89068794,1.620761869,0.04345703
1.93784142,1.486782069,0.05871582
1.93749237,1.48661423,0.05041504
1.98566246,1.353511809,0.09289551
1.98472023,1.35290337,0.0690918
2.03087997,1.21832848,0.05957031
2.03056335,1.21806526,0.05114746
2.07811546,1.08463859,0.07861328
2.07769012,1.08419418,0.06665039
2.12412071,0.94985199,0.06433105
2.12360764,0.94919777,0.04907226
2.1714592,0.81674957,0.08972168
2.17119026,0.81633568,0.08117676
2.21762466,0.68192482,0.07861328
2.2172718,0.681274409,0.06665039
1.65314674,2.19701958,0.06323242
1.65278816,2.19709396,0.05639648
1.69960403,2.06293106,0.06347656
1.69934654,2.06295776,0.05834961
1.74690628,1.92899132,0.08227539
1.74666023,1.928989409,0.07714844
1.79260635,1.79510498,0.06835937
1.79205132,1.79503059,0.05639648
1.83991241,1.66147613,0.08947754
1.83953476,1.66137505,0.08093262
1.88525963,1.5273819,0.06677246
1.8846817,1.527143479,0.05322265
1.94312096,1.40008926,0.35107422
1.93199348,1.39367866,0.07556152
1.97811508,1.25941276,0.06762695
1.97772408,1.25911713,0.05749512
2.02438354,1.1251297,0.06262207
2.02407265,1.12483406,0.05407715
2.071064,0.991418839,0.07019043
2.07059479,0.99086761,0.05664062
2.1176815,0.85768509,0.07641601
2.11740494,0.85729217,0.06787109
2.16425514,0.72374535,0.08007812
2.16399956,0.72331047,0.07177734
2.21016884,0.588504789,0.06091308
2.21002388,0.58821297,0.05578613
1.64956093,2.09766006,0.07043457
1.64904022,2.09773636,0.06018066
1.69607353,1.963390349,0.07019043
1.69590569,1.96339607,0.06665039
1.74295044,1.82917976,0.07775879
1.74263382,1.82915306,0.07104492
1.78930283,1.69494629,0.07446289
1.78899956,1.69487953,0.06774902
1.83632469,1.56091118,0.08630371
1.83588791,1.56075287,0.07617187
1.89232826,1.43157959,0.31750488
1.88171005,1.42609405,0.05883789
1.92913818,1.29250526,0.08239746
1.92886734,1.29232025,0.07543945
1.97534561,1.15818596,0.07543945
1.97484207,1.15773964,0.06176758
